label,cell_sentence,anon
0,PSMD7 LGALS1 C10orf32 BBS2 CYBA CCL3 S100A6 UBB CEBPB FCER1G VAMP8 SRSF3 MAF1 SLC25A11 EAPP CLIC3 DENND2D RPN2 IL16 ARPC5L AKR1C3 TTC38 GSTP1 XXbac-BPG299F13.17 PDIA3 EFHD2 SRGN DIMT1 PSMB8 NUDT16L1 SUMO3 GSN PMF1 HOPX NPC2 RFXANK RASGRP2 SMARCC2 DYNLT1 TMEM87A ABI3 UBE2E1 ID2 SARS LMAN2 OCIAD1 ISG20L2 PCGF1 DEF6 RP11-532F6.3,feat_1100 feat_1399 feat_744 feat_1085 feat_1107 feat_1155 feat_87 feat_1135 feat_1262 feat_109 feat_186 feat_485 feat_672 feat_1121 feat_939 feat_712 feat_67 feat_1250 feat_1032 feat_694 feat_715 feat_1410 feat_802 feat_461 feat_1002 feat_12 feat_733 feat_402 feat_475 feat_1053 feat_1419 feat_693 feat_95 feat_359 feat_967 feat_1333 feat_790 feat_863 feat_521 feat_998 feat_1180 feat_252 feat_154 feat_63 feat_440 feat_355 feat_97 feat_182 feat_482 feat_443
1,INTS12 IL32 LTB UBB CD48 HINT1 ATP5A1 TMEM14C CYBA COTL1 S100A6 ID2 C4orf3 GTF3A PSME1 POLR2E RBCK1 TERF2IP RBM3 NDUFA2 EIF5 SRSF5 YWHAB C9orf16 S100A11 ARPC1B GIMAP7 C9orf142 ARL2 CD47 ATP6V0E2 PI4KB GPKOW ABRACL LIMD2 CTSS RNF125 ACADVL LAMTOR1 DCAF5 ERH CD2 WTAP NUMB KLRG1 CHMP4A SAT1 VAPA PTPRCAP SUCLG2,feat_380 feat_1050 feat_463 feat_1135 feat_104 feat_414 feat_1220 feat_447 feat_1107 feat_1104 feat_87 feat_154 feat_384 feat_907 feat_930 feat_1276 feat_1226 feat_1103 feat_596 feat_423 feat_980 feat_963 feat_1256 feat_698 feat_84 feat_556 feat_574 feat_711 feat_792 feat_295 feat_573 feat_82 feat_602 feat_511 feat_1187 feat_79 feat_1217 feat_1126 feat_803 feat_961 feat_962 feat_74 feat_522 feat_966 feat_839 feat_932 feat_591 feat_1215 feat_799 feat_286
1,TRAPPC3 S100A6 CYBA IL32 LGALS1 TMBIM6 CCL4 HSP90AA1 PSME1 PTPRCAP NCR3 SRGN ZNF836 LYAR LIMD2 CD37 C4orf3 ATF7IP2 UBB RBM3 SNRPB NDUFB8-1 SELL S100A11 C9orf142 RGS19 POLDIP2 TSSC1 TTC14 PEMT ACP1 C17orf59 ACAP1 CD320 MFSD10 SIAH2 RAD23A PAFAH1B1 HOPX TRAF3IP3 TERF2IP CYB5B OSTC ZNF330 MAEA ID2 ITSN2 TIGIT GID8 PSMA7,feat_33 feat_87 feat_1107 feat_1050 feat_1399 feat_853 feat_1156 feat_979 feat_930 feat_799 feat_465 feat_733 feat_1374 feat_341 feat_1187 feat_1370 feat_384 feat_1056 feat_1135 feat_596 feat_1228 feat_743 feat_114 feat_84 feat_711 feat_1274 feat_1144 feat_153 feat_322 feat_1139 feat_151 feat_1133 feat_1128 feat_1294 feat_340 feat_314 feat_1313 feat_1116 feat_359 feat_129 feat_1103 feat_1097 feat_381 feat_388 feat_336 feat_154 feat_160 feat_297 feat_1271 feat_1269
0,CSNK2B SRGN CCL4 FCER1G CAPZB UBB AKR1C3 CYBA IGFBP7 RBM39 NAPA-AS1 ARPC4 STK17A PEX16 VPS28 PSMB6 C9orf142 GTF3A SRSF5 TAF12 POLR2E TAPBP ADD1 TMBIM6 RNF125 PPP6C ARF6 TPD52L2 MCUR1 PRSS23 ZNF404 DENND2D C12orf45 AC093323.3 CDC37 CYTH2 ARL2 SLC25A11 APH1B AP4B1-AS1 S100A6 RORA CGRRF1 TPM2 PTPRCAP GSTP1 NCR3 WTAP VAMP5 C1orf162,feat_467 feat_733 feat_1156 feat_109 feat_14 feat_1135 feat_715 feat_1107 feat_360 feat_1247 feat_1366 feat_247 feat_535 feat_773 feat_673 feat_1120 feat_711 feat_907 feat_963 feat_26 feat_1276 feat_481 feat_339 feat_853 feat_1217 feat_696 feat_945 feat_1272 feat_450 feat_809 feat_1359 feat_67 feat_882 feat_344 feat_1300 feat_1368 feat_792 feat_1121 feat_1019 feat_72 feat_87 feat_1015 feat_949 feat_681 feat_799 feat_802 feat_465 feat_522 feat_187 feat_69
0,RBM3 CCL4 COMMD10 CCL3 UBB S100A6 CYBA SRGN PTPRCAP HSP90AA1 HOPX CLIC3 CAPZB PSMA7 PSME1 APOBEC3G PRMT2 ARL6IP5 SF3B5 FCER1G NCR3 LMAN2 LYAR EAPP MORF4L2 ZAP70 AKR1C3 EFHD2 C9orf16 GSTP1 RBM39 RNF187 SF3B1 IGFBP7 YWHAE SPG7 CD320 TMEM208 C19orf52 C4orf3 PYCARD FBXO4 SNAP47 CORO7 TRAF3IP3 NR3C1 CSNK1A1 JUND HAVCR2 ATP6V0E1,feat_596 feat_1156 feat_411 feat_1155 feat_1135 feat_87 feat_1107 feat_733 feat_799 feat_979 feat_359 feat_712 feat_14 feat_1269 feat_930 feat_1402 feat_1421 feat_288 feat_513 feat_109 feat_465 feat_440 feat_341 feat_939 feat_615 feat_190 feat_715 feat_12 feat_698 feat_802 feat_1247 feat_142 feat_219 feat_360 feat_1112 feat_1109 feat_1294 feat_1095 feat_1304 feat_384 feat_1081 feat_398 feat_139 feat_1051 feat_129 feat_427 feat_430 feat_1330 feat_432 feat_438
0,PTPN7 CCL4 PTPRCAP UBB OARD1 PRMT2 ARPC5L CCL3 CYBA GSTP1 CD48 TMCO1 SELL TRAF3IP3 NONO SRSF5 UBXN4 CCL4L1 IL32 RAB7A FCER1G ICAM2 WDR45 PCSK7 PCNX FBXO4 PI4KB ERH SLA SF3B5 SAFB2 MAF1 UQCRC1 LST1 EFHD2 FLOT1 GNPTAB SAT2 DPY30 MAEA JAGN1 GTF2B RPUSD3 TCEA2 ACTR2 XXbac-BPG299F13.17 CCT7 CD79B HNRNPL MYO9B,feat_124 feat_1156 feat_799 feat_1135 feat_486 feat_1421 feat_694 feat_1155 feat_1107 feat_802 feat_104 feat_111 feat_114 feat_129 feat_607 feat_963 feat_202 feat_1157 feat_1050 feat_303 feat_109 feat_1190 feat_601 feat_819 feat_964 feat_398 feat_82 feat_962 feat_667 feat_513 feat_1288 feat_672 feat_267 feat_464 feat_12 feat_459 feat_879 feat_1132 feat_166 feat_336 feat_249 feat_56 feat_248 feat_1273 feat_175 feat_461 feat_179 feat_1189 feat_1349 feat_1322
0,LYAR CCL4 SRGN PTPRCAP CCL3 CLIC3 CYBA GIMAP7 PSMA7 GTF3A XXbac-BPG299F13.17 HAVCR2 TMBIM4-1 CAPZB FCER1G TTC38 UBE2D3 C9orf16 GPR56 UBB TMBIM6 LIMD2 RBM39 HOPX SF3B5 B4GALT4 PSMB8 SDHB BTN3A2 EFHD2 PACS1 S100A6 ARPC1B C4orf3 ID2 TMEM199 ACP1 VDAC3 HDAC2 LYRM2 GNPAT SNX3 CBX5 MFSD1 JUND TRAF3IP3 SRP72 SLC25A11 SMIM14 PSMC4,feat_341 feat_1156 feat_733 feat_799 feat_1155 feat_712 feat_1107 feat_574 feat_1269 feat_907 feat_461 feat_432 feat_870 feat_14 feat_109 feat_1410 feat_378 feat_698 feat_1089 feat_1135 feat_853 feat_1187 feat_1247 feat_359 feat_513 feat_298 feat_475 feat_13 feat_454 feat_12 feat_794 feat_87 feat_556 feat_384 feat_154 feat_1145 feat_151 feat_642 feat_505 feat_499 feat_145 feat_502 feat_858 feat_317 feat_1330 feat_129 feat_358 feat_1121 feat_352 feat_1352
1,IL32 PTPRCAP ID2 S100A6 HNRNPM CYBA ATP5A1 CAPZB ARPC1B NONO ATP5H MID1IP1 GIMAP5 BTN3A2 GNAI2 ERH PNRC1 NCR3 LTB GIMAP7 GTF3A NME3 CASP4 SRGN UBE2L6 IFIT5 LPIN1 LYAR SLC25A11 PSMB6 P2RX5 MED28 YWHAE COMMD8 YTHDC1 ZNF232 MMADHC FAM96B SMARCA4 PPA2 TRAF3IP3 SPRY1 LRBA STX4 FYB ZCCHC9 C5orf56 PPP2CA H2AFY RCHY1,feat_1050 feat_799 feat_154 feat_87 feat_1297 feat_1107 feat_1220 feat_14 feat_556 feat_607 feat_1195 feat_593 feat_577 feat_454 feat_275 feat_962 feat_498 feat_465 feat_463 feat_574 feat_907 feat_1046 feat_815 feat_733 feat_778 feat_739 feat_157 feat_341 feat_1121 feat_1120 feat_1118 feat_346 feat_1112 feat_354 feat_361 feat_1122 feat_203 feat_1093 feat_1305 feat_379 feat_129 feat_385 feat_390 feat_1079 feat_397 feat_407 feat_415 feat_418 feat_420 feat_368
1,IL32 SLC25A11 UBB ID2 LTB SAT1 PSME1 PTPRCAP NCR3 S100A6 CD48 GIMAP4 PHF5A SRSF5 CYBA TMCO1 RBM3 GIMAP7 TMEM14B SRGN ATP6V0E1 DYNLT1 TOR1A TMEM242 MVD AQP3 TOMM40 TMEM165 LIMD2 ACAP1 CCT4 PSMC6 ITGB7 LGALS3 CD79B BRAT1 NUDT1 JKAMP MPHOSPH10 PQBP1 WTAP JAKMIP1 CLNS1A CD37 SNAPIN TAPBP CDC42EP3 CCL4 CDC37 EIF5,feat_1050 feat_1121 feat_1135 feat_154 feat_463 feat_591 feat_930 feat_799 feat_465 feat_87 feat_104 feat_575 feat_1404 feat_963 feat_1107 feat_111 feat_596 feat_574 feat_448 feat_733 feat_438 feat_521 feat_700 feat_519 feat_1108 feat_677 feat_1361 feat_357 feat_1187 feat_1128 feat_172 feat_948 feat_856 feat_951 feat_1189 feat_526 feat_525 feat_954 feat_178 feat_597 feat_522 feat_343 feat_807 feat_1370 feat_88 feat_481 feat_168 feat_1156 feat_1300 feat_980
0,C1orf162 SAMD3 C4orf3 S100B HOPX CSNK2B FCER1G IGFBP7 RBM3 SRGN SELL GADD45B CD48 DYNLL1 CLIC3 UBB LIMD2 CSNK1A1 CAPZA2 GTF3A LYAR PTPRCAP PDIA3 CCL3 RILPL2 ARID4A TMBIM6 SNRPB ID2 BUB3 PNRC1 LITAF HINT1 C21orf33 GIT2 PRKD2 BBX PSMA7 MRE11A ACAP1 ELOF1 NKTR NIT2 CD160 BTN3A1 DNAJA1 MLX XRRA1 ZFYVE28 ADD1,feat_69 feat_508 feat_384 feat_1420 feat_359 feat_467 feat_109 feat_360 feat_596 feat_733 feat_114 feat_1281 feat_104 feat_895 feat_712 feat_1135 feat_1187 feat_430 feat_562 feat_907 feat_341 feat_799 feat_1002 feat_1155 feat_901 feat_953 feat_853 feat_1228 feat_154 feat_749 feat_498 feat_1058 feat_414 feat_1418 feat_887 feat_1363 feat_294 feat_1269 feat_813 feat_1128 feat_1309 feat_262 feat_293 feat_77 feat_455 feat_676 feat_1168 feat_806 feat_338 feat_339
1,STK17A ARPC1B UBB CD2 DYNLL1 CLIC3 LTB ZC3H15 SNHG8 S100A6 SAT1 SPG7 TNFRSF1A ATXN7L3B SAFB2 PSMC6 COTL1 RNF213 PRDX1 CDC42EP3 ODC1 PWP1 CYBA SNX9 WTAP ABHD17B ARF4 LYAR SNX17 GTPBP6 SCP2 ATP6V0E1 PPT2-EGFL8 NOL7 CNPY3 EMG1 SRSF3 HLA-DPA1 NKAP TPM4 AHSA1 GPX1 AGPAT1 TMEM14C SLFN5 ISY1 LST1 LIMD2 GRAP SRSF5,feat_535 feat_556 feat_1135 feat_74 feat_895 feat_712 feat_463 feat_214 feat_383 feat_87 feat_591 feat_1109 feat_833 feat_874 feat_1288 feat_948 feat_1104 feat_1202 feat_43 feat_168 feat_156 feat_883 feat_1107 feat_520 feat_522 feat_684 feat_283 feat_341 feat_164 feat_582 feat_46 feat_438 feat_470 feat_449 feat_487 feat_837 feat_485 feat_478 feat_620 feat_1318 feat_971 feat_271 feat_471 feat_447 feat_1153 feat_304 feat_464 feat_1187 feat_1142 feat_963
1,TMEM50A ECSIT IL32 CCL4 CYBA KLRG1 SAMD3 PSME1 CD48 S100A6 LITAF PTPRCAP LGALS1 APOBEC3G GIMAP7 GIMAP4 SRGN WNK1 YWHAB C9orf142 EIF5B PSMA7 MAF1 RPN2 ATP5A1 ARL6IP5 ATP5O FERMT3 CD37 TMBIM4-1 SRP9 GIMAP5 CD47 HINT1 ARIH2OS GIMAP2 VAMP8 LAMTOR5 MFSD10 SLC50A1 CLPX S100A11 PI4KB CASP4 TMEM165 JAKMIP1 STAU1 SLC25A11 DYNLL1 PRSS23,feat_18 feat_1308 feat_1050 feat_1156 feat_1107 feat_839 feat_508 feat_930 feat_104 feat_87 feat_1058 feat_799 feat_1399 feat_1402 feat_574 feat_575 feat_733 feat_828 feat_1256 feat_711 feat_191 feat_1269 feat_672 feat_1250 feat_1220 feat_288 feat_1416 feat_789 feat_1370 feat_870 feat_136 feat_577 feat_295 feat_414 feat_268 feat_576 feat_186 feat_64 feat_340 feat_93 feat_1022 feat_84 feat_82 feat_815 feat_357 feat_343 feat_1261 feat_1121 feat_895 feat_809
0,LSM6 CYBA PSME1 TMBIM6 LYAR CLIC3 SRGN UBB C9orf16 CD47 ABRACL CHI3L2 PSMB8 SIAH2 GSTP1 C15orf61 SURF1 PDIA3 ZNF559 IRF9 RBM39 LITAF CTNNB1 SPG20 RBM3 ZAP70 ZFX CEBPB LRCH4 CST3 GIMAP4 PLEKHB2 RAB9A GIMAP2 PLEKHA3 EXOSC8 MMADHC RPN2 GTF3A CYB5B VAMP8 CD48 TBCB KLRG1 ZNF493 PTPN7 BABAM1 FNTA FAM32A SRP9,feat_389 feat_1107 feat_930 feat_853 feat_341 feat_712 feat_733 feat_1135 feat_698 feat_295 feat_511 feat_68 feat_475 feat_314 feat_802 feat_1024 feat_704 feat_1002 feat_1298 feat_931 feat_1247 feat_1058 feat_261 feat_910 feat_596 feat_190 feat_592 feat_1262 feat_557 feat_1239 feat_575 feat_199 feat_587 feat_576 feat_212 feat_912 feat_203 feat_1250 feat_907 feat_1097 feat_186 feat_104 feat_1343 feat_839 feat_1336 feat_124 feat_1323 feat_644 feat_1319 feat_136
0,FCER1G LMAN2 CCT4 IL32 CYBA PTGDS PTPRCAP SRGN ABI3 UBB ARPC4 IGFBP7 CCL4 PSME1 ZAP70 CD37 APOBEC3G LIMD2 CHIC2 ACP1 CDC37 S1PR5 FUS ID2 DNAJA1 GSTP1 C5orf56 PLEKHF1 PYCARD MAGEH1 AAGAB RBM3 RALY PRNP IFI44 TINF2 UBE2D3 NPC2 RAB7A AIF1 PDIA3 NDUFA12 PRMT2 LITAF MGMT CAPZB C19orf52 IDH3G IFT20 RAB11B,feat_109 feat_440 feat_172 feat_1050 feat_1107 feat_710 feat_799 feat_733 feat_1180 feat_1135 feat_247 feat_360 feat_1156 feat_930 feat_190 feat_1370 feat_1402 feat_1187 feat_356 feat_151 feat_1300 feat_1301 feat_1080 feat_154 feat_676 feat_802 feat_415 feat_1338 feat_1081 feat_604 feat_1023 feat_596 feat_1244 feat_1231 feat_52 feat_935 feat_378 feat_967 feat_303 feat_466 feat_1002 feat_876 feat_1421 feat_1058 feat_751 feat_14 feat_1304 feat_628 feat_1143 feat_1295
1,IL32 SRSF5 HINT1 NONO PSMA7 PNRC1 LTB RAB11B CDC37 YWHAB ARL2 FAM96B ATP5D CD2 UBE2D2 RAB2A RILPL2 TPD52L2 TGOLN2 VAMP8 PSME1 PSMG2 ATP5A1 ABHD13 ZC3H15 GIMAP2 ITPA GIMAP7 NDUFA12 BLCAP GCA CEBPB ARL2BP DDX1 GADD45B SLA KIAA0196 PSMC4 MED30 CD48 SLC20A2 SPSB2 FHL1 TMBIM6 ELOF1 SRP9 TCEAL4 MARCH2 ACP1 ID2,feat_1050 feat_963 feat_414 feat_607 feat_1269 feat_498 feat_463 feat_1295 feat_1300 feat_1256 feat_792 feat_1093 feat_1277 feat_74 feat_421 feat_647 feat_901 feat_1272 feat_184 feat_186 feat_930 feat_1216 feat_1220 feat_924 feat_214 feat_576 feat_1229 feat_574 feat_876 feat_1251 feat_205 feat_1262 feat_1087 feat_158 feat_1281 feat_667 feat_666 feat_1352 feat_662 feat_104 feat_643 feat_836 feat_627 feat_853 feat_1309 feat_136 feat_614 feat_1296 feat_151 feat_154
1,GTF2H2 COTL1 PSME1 S100A6 CYBA UBXN1 LUC7L3 SMS EIF3D PTPRCAP TMBIM4-1 UBE2L6 SRGN TRAF3IP3 GBP4 ATXN7L3B HSP90AA1 CDC40 SAMD3 MFSD10 UBE2D3 CCT6A AC010642.1 CD37 STUB1 HLA-DPB1 CD48 NDUFB8-1 GSTP1 MGMT UBXN4 CORO1B SIRPG HNRNPM DHX15 ILF3 ARRB2 PRPF8 TMEM165 RAD23A SMIM7 AC093323.3 PSMD7 TMEM208 BABAM1 C16orf80 CPNE2 LSM6 EARS2 TPM4,feat_405 feat_1104 feat_930 feat_87 feat_1107 feat_785 feat_1183 feat_589 feat_1397 feat_799 feat_870 feat_778 feat_733 feat_129 feat_58 feat_874 feat_979 feat_503 feat_508 feat_340 feat_378 feat_542 feat_1388 feat_1370 feat_1043 feat_479 feat_104 feat_743 feat_802 feat_751 feat_202 feat_800 feat_1227 feat_1297 feat_347 feat_1303 feat_1119 feat_1114 feat_357 feat_1313 feat_1321 feat_344 feat_1100 feat_1095 feat_1323 feat_1091 feat_1086 feat_389 feat_1065 feat_1318
1,PTPRCAP UBB STK17A CYBA IL32 GIMAP4 PSMB8 PSME1 GIMAP7 SRGN S100A11 DYNLT1 CD37 ITGB7 SRSF5 APOBEC3G CD48 NSA2 MTIF3 S100A6 CLEC2B IDH2 TBCB TIGIT LMAN2 ACTR2 C19orf24 RNF113A LINC00936 YWHAB BOLA3 TGOLN2 RBM3 RDH14 PSMA7 CEBPB RPN2 PXMP4 SSBP1 SF3B1 MKKS CCT7 RAB11B MPP1 ACP1 MAF1 NAPRT1 PFDN2 THYN1 FCER1G,feat_799 feat_1135 feat_535 feat_1107 feat_1050 feat_575 feat_475 feat_930 feat_574 feat_733 feat_84 feat_521 feat_1370 feat_856 feat_963 feat_1402 feat_104 feat_406 feat_908 feat_87 feat_840 feat_1034 feat_1343 feat_297 feat_440 feat_175 feat_1278 feat_619 feat_875 feat_1256 feat_181 feat_184 feat_596 feat_159 feat_1269 feat_1262 feat_1250 feat_1243 feat_570 feat_219 feat_1234 feat_179 feat_1295 feat_631 feat_151 feat_672 feat_670 feat_106 feat_827 feat_109
0,LGALS1 ID2 HSP90AA1 HLA-DPB1 TRAF3IP3 TMBIM6 CCL4 HINT1 CYBA ARRB2 GSTP1 CD2 PRSS23 S100A6 LITAF IL32 RNF113A NDUFB10 GIMAP4 LIMD2 ARF4 PTPRCAP PNRC1 FUS IFT20 HLA-DRB1 ARL6IP5 GIMAP7 RER1 SRGN ATP6V1F ZAP70 N4BP2L1 OLA1 TMEM50A TASP1 LRCH4 SNRPB SAMD9L ABHD13 PSME1 PSMG2 MTERFD2 SMCHD1 ARPC4 ARHGDIA RNF213 C14orf166 GRB2 PTGDR,feat_1399 feat_154 feat_979 feat_479 feat_129 feat_853 feat_1156 feat_414 feat_1107 feat_1119 feat_802 feat_74 feat_809 feat_87 feat_1058 feat_1050 feat_619 feat_1048 feat_575 feat_1187 feat_283 feat_799 feat_498 feat_1080 feat_1143 feat_472 feat_288 feat_574 feat_4 feat_733 feat_564 feat_190 feat_909 feat_210 feat_18 feat_1235 feat_557 feat_1228 feat_554 feat_924 feat_930 feat_1216 feat_239 feat_1212 feat_247 feat_1205 feat_1202 feat_946 feat_1199 feat_947
1,TARSL2 BTN3A2 PTPRCAP UBB CCL4 FCRL6 IL32 ARL6IP5 C4orf3 ARRB2 SRGN ABRACL TMEM14B CAPZB SNX3 CDC37 CYBA EFHD2 UBE2D3 BUB3 S100A6 TMBIM6 NIT2 HSP90AA1 CD47 TRAF3IP3 CBX5 AKAP8 PTPN7 YIPF3 RAB7A ISY1 VPS13A ZNF682 ABT1 TAF1D LTB SHARPIN ETHE1 TLE4 HLA-DRB1 PSMB8 PEX19 HLA-DPA1 BLOC1S1 HLA-DPB1 TAPBP ABHD17B PLEKHF1 MCUR1,feat_1038 feat_454 feat_799 feat_1135 feat_1156 feat_101 feat_1050 feat_288 feat_384 feat_1119 feat_733 feat_511 feat_448 feat_14 feat_502 feat_1300 feat_1107 feat_12 feat_378 feat_749 feat_87 feat_853 feat_293 feat_979 feat_295 feat_129 feat_858 feat_1317 feat_124 feat_489 feat_303 feat_304 feat_685 feat_1335 feat_456 feat_812 feat_463 feat_671 feat_1358 feat_686 feat_472 feat_475 feat_103 feat_478 feat_860 feat_479 feat_481 feat_684 feat_1338 feat_450
0,UBB CYBA SELL HSP90AA1 S100B TTC1 AKR1C3 ATP6V0E1 IGFBP7 TMBIM6 PTPRCAP PSME1 BUB3 MAP3K8 BTN3A2 TMBIM4-1 PSMA7 RBM39 ATP6V1F GSTP1 PDIA3 VAMP8 SLC25A11 SRGN CDC42EP3 CD48 C1orf35 VPS28 RBM25 LUC7L3 STUB1 TMEM219 YPEL3 SDHB C9orf142 ARL2BP CHD2 FCER1G SNAPIN TMX3 RAMP1 DNAJC15 PSMG2 TNFSF13B GIMAP5 GTF3A MIS18BP1 ARF6 CGRRF1 UQCRC1,feat_1135 feat_1107 feat_114 feat_979 feat_1420 feat_435 feat_715 feat_438 feat_360 feat_853 feat_799 feat_930 feat_749 feat_723 feat_454 feat_870 feat_1269 feat_1247 feat_564 feat_802 feat_1002 feat_186 feat_1121 feat_733 feat_168 feat_104 feat_140 feat_673 feat_965 feat_1183 feat_1043 feat_1072 feat_1074 feat_13 feat_711 feat_1087 feat_1037 feat_109 feat_88 feat_1224 feat_237 feat_914 feat_1216 feat_925 feat_577 feat_907 feat_943 feat_945 feat_949 feat_267
1,SSBP1 PHPT1 TMCO1 TM7SF3 IL32 CD48 S100A6 CD2 SAT1 VAMP8 CYBA TRAPPC3 HLA-DPB1 ARL6IP5 HLA-DMA ARRB2 PTPRCAP TMBIM4-1 NKTR HINT1 RBM4 ATP5D C9orf16 TPM4 GIMAP5 SURF1 RGS19 SNRPB TMEM9B RAD23A C1orf35 TCP1 S100A11 CRTC2 BRAT1 TIGIT YWHAB DYNLL1 CD37 GNAI2 WIBG INIP ARPC5L PPP6C SNX3 PSMD14 ARF6 PRPF31 COTL1 TMED5,feat_570 feat_709 feat_111 feat_845 feat_1050 feat_104 feat_87 feat_74 feat_591 feat_186 feat_1107 feat_33 feat_479 feat_288 feat_477 feat_1119 feat_799 feat_870 feat_262 feat_414 feat_796 feat_1277 feat_698 feat_1318 feat_577 feat_704 feat_1274 feat_1228 feat_766 feat_1313 feat_140 feat_524 feat_84 feat_89 feat_526 feat_297 feat_1256 feat_895 feat_1370 feat_275 feat_862 feat_692 feat_694 feat_696 feat_502 feat_204 feat_945 feat_1377 feat_1104 feat_59
1,SCP2 LTB S100A6 IL32 SRSF5 CD48 CYBA PSME1 SMDT1 MID1IP1 PTPRCAP YWHAB RBCK1 ARPC1B PSMA7 ITM2A HSP90AA1 GTF3A SRGN RBM3 UBB SDHB C14orf166 OSTC VAMP8 DDT H2AFY CCT4 MPC2 LAMTOR1 ARPP19 GPR171 RBM25 GIMAP7 YPEL3 ITSN2 FUS HINT1 CASP4 RP11-18H21.1 GRN SPG7 C4orf3 PNRC1 LYRM2 CWC27 RCN2 SNX3 FAM96B LIMD2,feat_46 feat_463 feat_87 feat_1050 feat_963 feat_104 feat_1107 feat_930 feat_1406 feat_593 feat_799 feat_1256 feat_1226 feat_556 feat_1269 feat_609 feat_979 feat_907 feat_733 feat_596 feat_1135 feat_13 feat_946 feat_381 feat_186 feat_1392 feat_420 feat_172 feat_112 feat_803 feat_1008 feat_315 feat_965 feat_574 feat_1074 feat_160 feat_1080 feat_414 feat_815 feat_391 feat_1176 feat_1109 feat_384 feat_498 feat_499 feat_403 feat_1029 feat_502 feat_1093 feat_1187
1,MRP63 IFI27 LTB HINT1 SRSF5 IL32 GIMAP7 UBE2D2 PTPRCAP ATP5H CD2 CD37 PSME1 S100A6 GIMAP4 ORAI1 SLFN5 UBE2L6 ALG5 SF3B5 UBB ATP6V1F GIMAP2 SIVA1 RILPL2 NCKAP1L FAM96B SNRPB TMBIM6 ATP5C1 C9orf142 SELL POLR2I STK17A SARS PFDN2 PLEKHJ1 PEX16 SMDT1 CD48 CST3 CAPZB ARL6IP5 TMEM219 C14orf166 SRP72 CTNNBL1 RBM25 LYAR SUCLG2,feat_906 feat_977 feat_463 feat_414 feat_963 feat_1050 feat_574 feat_421 feat_799 feat_1195 feat_74 feat_1370 feat_930 feat_87 feat_575 feat_898 feat_1153 feat_778 feat_911 feat_513 feat_1135 feat_564 feat_576 feat_983 feat_901 feat_859 feat_1093 feat_1228 feat_853 feat_716 feat_711 feat_114 feat_1342 feat_535 feat_63 feat_106 feat_1280 feat_773 feat_1406 feat_104 feat_1239 feat_14 feat_288 feat_1072 feat_946 feat_358 feat_1252 feat_965 feat_341 feat_286
1,STX18 LTB IL32 PTPRCAP SAT1 S100A6 GIMAP5 CD2 LIMD2 RBM3 SRSF3 CYBA SAMD3 ACAP1 ARL6IP5 BTN3A1 ARPC1B GIMAP7 GABARAPL2 UBE2D2 DYNLL1 UBB C14orf166 BBS2 TMBIM6 UBXN1 FNTA STK32C RASGRP2 MAEA CNIH4 IL27RA LYAR SMIM7 TXNDC17 RBPJ UBXN4 OCIAD1 HOPX GRSF1 SELL TERF2IP TBCB KARS MVB12A COLGALT1 IL1RAP KPNA1 UQCC1 RALY,feat_342 feat_463 feat_1050 feat_799 feat_591 feat_87 feat_577 feat_74 feat_1187 feat_596 feat_485 feat_1107 feat_508 feat_1128 feat_288 feat_455 feat_556 feat_574 feat_1101 feat_421 feat_895 feat_1135 feat_946 feat_1085 feat_853 feat_785 feat_644 feat_753 feat_790 feat_336 feat_134 feat_1314 feat_341 feat_1321 feat_1123 feat_349 feat_202 feat_355 feat_359 feat_363 feat_114 feat_1103 feat_1343 feat_1102 feat_1324 feat_1326 feat_328 feat_302 feat_1246 feat_1244
1,PASK ACD CD48 LTB IL32 COTL1 AQP3 CD37 SIRPG CYBA PPP1R2 RBM3 PSME1 ARPC1B ITM2A DYNLL1 GTF3A AKTIP CD2 SF3B5 PRPF31 STK17A CD47 ISOC2 ATP5O S100A6 UBXN1 AGPAT1 HLA-DRB1 UBE2D2 SRSF5 TAPBP ATP5A1 ARL6IP5 RAB11B ATXN7L3B WTAP ALKBH7 NFIC NDUFA12 NONO P2RY10 TCEAL8 HNRNPM ECHDC1 CDC37 SRPR ELP5 ACAP1 ACTN4,feat_240 feat_1096 feat_104 feat_463 feat_1050 feat_1104 feat_677 feat_1370 feat_1227 feat_1107 feat_330 feat_596 feat_930 feat_556 feat_609 feat_895 feat_907 feat_1084 feat_74 feat_513 feat_1377 feat_535 feat_295 feat_1383 feat_1416 feat_87 feat_785 feat_471 feat_472 feat_421 feat_963 feat_481 feat_1220 feat_288 feat_1295 feat_874 feat_522 feat_1291 feat_1283 feat_876 feat_607 feat_608 feat_613 feat_1297 feat_507 feat_1300 feat_824 feat_1127 feat_1128 feat_1347
