label,cell_sentence,anon
1,LTB FTL IL32 TOMM7 RPS24 CD52 VIM ATP5B S100A4 S100A10 SPINT2 PMVK NPM1 NOSIP CLIC1 NAP1L1 S100A6 JUNB IFITM1 CD3E TXNIP EID1 ZYX EVL GSTK1 IL7R H1FX LDHB C19orf43 COX16 HNRNPA1 HCST CD37 ISG20 BTG1 CALM1 NEDD8 C6orf48 PCNP PLP2 SF3B2 MGAT4A FOS DEK RSL1D1 NDUFA11 PRDX2 HIST1H1E NIFK GYPC,feat_4328 feat_2874 feat_3650 feat_4296 feat_1291 feat_8942 feat_8753 feat_8924 feat_7123 feat_3051 feat_8607 feat_6450 feat_8954 feat_7360 feat_3591 feat_7194 feat_5447 feat_7375 feat_6652 feat_6127 feat_6476 feat_1820 feat_1764 feat_2740 feat_7035 feat_7056 feat_8284 feat_4687 feat_7376 feat_2963 feat_7136 feat_5106 feat_4027 feat_9813 feat_4733 feat_8923 feat_7189 feat_7369 feat_9091 feat_6889 feat_2205 feat_4058 feat_2520 feat_7016 feat_4296 feat_7876 feat_4659 feat_3205 feat_4162 feat_5784
1,LTB IL32 FTL S100A4 GNLY CD52 PTPRCAP S100A6 RPL36AL DDX5 CCL5 NPM1 NKG7 GZMH GYPC LDHB LY6E CALM1 IFITM2 TAGLN2 GZMA JUNB BTG1 DYNLRB1 CRIP1 ATP5J2 EIF3L GIMAP7 IL2RG COX6A1 HNRNPA1 SRP14 OST4 FGFBP2 KLRG1 C19orf43 COPE EIF4A2 EIF4A1 EIF3G CD3D CD3E GSTP1 GPX4 RNASET2 PPDPF YWHAB GSTK1 NDUFB11 SSR4,feat_4328 feat_3650 feat_2874 feat_7123 feat_2666 feat_8942 feat_4624 feat_5447 feat_5534 feat_7448 feat_4902 feat_8954 feat_4913 feat_3501 feat_5784 feat_4687 feat_7493 feat_8923 feat_7112 feat_3327 feat_1423 feat_7375 feat_4733 feat_9805 feat_1562 feat_4288 feat_8036 feat_4533 feat_9476 feat_7923 feat_7136 feat_8635 feat_7669 feat_2168 feat_4045 feat_7376 feat_1014 feat_9597 feat_9708 feat_5126 feat_3742 feat_6127 feat_2788 feat_9860 feat_3975 feat_2299 feat_4979 feat_7035 feat_1743 feat_3236
1,LTB RPS24 BTG1 JUNB GIMAP7 NPM1 LDHB FTL S100A6 GYPC SEPT7 RPL36AL CD7 SOD1 CD3D CD27 HNRNPA1 DDX5 IFITM2 ERP29 CALM1 CD52 C9orf78 RPL39 CD37 IL2RG DENND2D GZMK AES OSBPL8 TXNIP IL32 PPDPF EIF3E HIGD2A TOMM7 CD3G CORO1B SRP14 PKM OST4 ZFP36L2 EIF3L RSL1D1 CCR7 CD74 SSB EIF3G LAT NDUFA11,feat_4328 feat_1291 feat_4733 feat_7375 feat_4533 feat_8954 feat_4687 feat_2874 feat_5447 feat_5784 feat_7004 feat_5534 feat_6001 feat_3658 feat_3742 feat_2815 feat_7136 feat_7448 feat_7112 feat_1728 feat_8923 feat_8942 feat_7311 feat_8347 feat_4027 feat_9476 feat_3208 feat_5577 feat_4255 feat_8145 feat_6476 feat_3650 feat_2299 feat_7649 feat_6886 feat_4296 feat_6130 feat_5375 feat_8635 feat_2649 feat_7669 feat_9854 feat_8036 feat_4296 feat_6260 feat_3520 feat_5828 feat_5126 feat_4377 feat_7876
1,LTB FTL CCL5 CD52 RPL36AL NPM1 HNRNPA1 JUNB RPS24 BTG1 IFITM2 IFITM1 CD27 U2AF1 GIMAP7 DDX5 C19orf43 CD3D PPIA AES TXNIP DUSP2 NHP2 PTPRCAP EIF3E SOD1 PPDPF TPR CRIP1 S100A6 CCNI SUMO2 FLT3LG EIF3G SRP14 CD74 PKM LDHB COX6A1 NAP1L1 HNRNPDL DDX39A COPE HLA-DMA LSM4 LBH ISCU CLIC1 RCSD1 PSMA7,feat_4328 feat_2874 feat_4902 feat_8942 feat_5534 feat_8954 feat_7136 feat_7375 feat_1291 feat_4733 feat_7112 feat_6652 feat_2815 feat_6711 feat_4533 feat_7448 feat_7376 feat_3742 feat_9151 feat_4255 feat_6476 feat_8037 feat_5759 feat_4624 feat_7649 feat_3658 feat_2299 feat_4393 feat_1562 feat_5447 feat_2826 feat_9415 feat_4543 feat_5126 feat_8635 feat_3520 feat_2649 feat_4687 feat_7923 feat_7194 feat_4827 feat_7439 feat_1014 feat_2955 feat_3367 feat_6160 feat_4014 feat_3591 feat_4515 feat_8264
0,CD74 HLA-DRA CD79A HLA-DPB1 CD79B HLA-DPA1 HLA-DRB1 PLAC8 CD52 RPS24 LTB HLA-DRB5 PTPRCAP CD37 JUNB IGLL5 FTL CLIC1 VIM C19orf43 SH3YL1 HLA-DQA1 GPX1 HLA-DQB1 HLA-DMA TBC1D10C POLD4 NOSIP C6orf48 HLA-DQA2 HLA-DMB COX7C PPDPF ZFAS1 LY6E NPM1 PRDX1 CD27 BTG1 FCRLA PNOC TPM3 FAM65B S100A4 HIGD2A CHCHD10 UNC93B1 IL2RG ARPC5L TAGLN2,feat_3520 feat_9426 feat_2649 feat_1083 feat_7318 feat_6812 feat_3453 feat_3212 feat_8942 feat_1291 feat_4328 feat_4259 feat_4624 feat_4027 feat_7375 feat_2628 feat_2874 feat_3591 feat_8753 feat_7376 feat_4748 feat_9741 feat_4053 feat_8479 feat_2955 feat_7566 feat_8803 feat_7360 feat_7369 feat_1067 feat_9893 feat_1693 feat_2299 feat_6568 feat_7493 feat_8954 feat_1632 feat_2815 feat_4733 feat_2250 feat_6758 feat_2747 feat_8396 feat_7123 feat_6886 feat_1758 feat_6307 feat_9476 feat_9770 feat_3327
0,CD74 LYZ CST3 HLA-DRA HLA-DRB1 FTL S100A4 HLA-DPA1 HLA-DPB1 VIM FCER1A HLA-DRB5 HLA-DQB1 S100A9 FCN1 TYROBP HLA-DQA1 CAPG S100A10 HLA-DQA2 S100A6 NFKBIA ANXA5 TIMP1 TALDO1 GSTP1 AIF1 RPL36AL RNASET2 CFP JUNB FCER1G PSMA7 TAGLN2 PSAP FOS PARK7 PKM MNDA TYMP SUPT4H1 HLA-DMA CRIP1 PPIA PRDX2 HNRNPK LY86 LST1 PPIB NDUFA11,feat_3520 feat_4627 feat_2965 feat_9426 feat_3453 feat_2874 feat_7123 feat_6812 feat_1083 feat_8753 feat_4168 feat_4259 feat_8479 feat_4129 feat_3548 feat_8829 feat_9741 feat_2200 feat_3051 feat_1067 feat_5447 feat_4361 feat_2225 feat_8779 feat_1944 feat_2788 feat_4184 feat_5534 feat_3975 feat_3066 feat_7375 feat_2165 feat_8264 feat_3327 feat_3675 feat_2520 feat_9306 feat_2649 feat_7599 feat_7484 feat_6615 feat_2955 feat_1562 feat_9151 feat_4659 feat_4782 feat_2351 feat_7917 feat_1140 feat_7876
1,CCL5 LTB NKG7 FTL GNLY JUNB PTPRCAP BTG1 LDHB CST7 CLIC1 S100A4 S100A6 CD52 CALM1 KLRG1 CD3E RWDD1 IL32 VIM PSMB6 PPDPF GPX4 C19orf53 NPM1 HCST S100A10 RPS24 SRGN GZMH CD2 PSME2 TPM3 RGS19 COPE CD27 HNRNPK RPL36AL HLA-DPB1 AES C6orf48 CRIP1 NDUFB11 PPIA GIMAP7 CD74 IFITM2 SOD1 C10orf54 CXCR4,feat_4902 feat_4328 feat_4913 feat_2874 feat_2666 feat_7375 feat_4624 feat_4733 feat_4687 feat_3516 feat_3591 feat_7123 feat_5447 feat_8942 feat_8923 feat_4045 feat_6127 feat_4645 feat_3650 feat_8753 feat_7437 feat_2299 feat_9860 feat_2101 feat_8954 feat_5106 feat_3051 feat_1291 feat_6817 feat_3501 feat_6023 feat_1548 feat_2747 feat_5867 feat_1014 feat_2815 feat_4782 feat_5534 feat_1083 feat_4255 feat_7369 feat_1562 feat_1743 feat_9151 feat_4533 feat_3520 feat_7112 feat_3658 feat_9981 feat_3293
1,CD52 RPS24 IL32 LDHB PTPRCAP FTL HNRNPA1 C6orf48 NPM1 CD27 EIF4A1 JUNB SRP14 GYPC CCR7 RPL36AL CLIC1 RGS10 LTB CD7 EIF3L NOSIP ATPIF1 PLAC8 AES CD3D MZT2B CNN2 S100A4 MRPS21 NDUFS8 SRGN PPIA BTG1 CALM1 GIMAP7 IFITM2 PSME2 ATP5O FYB CD3E POLD4 EIF3G S100A6 COX7C NDUFA4 PSMA7 NENF NDUFB10 COX6A1,feat_8942 feat_1291 feat_3650 feat_4687 feat_4624 feat_2874 feat_7136 feat_7369 feat_8954 feat_2815 feat_9708 feat_7375 feat_8635 feat_5784 feat_6260 feat_5534 feat_3591 feat_9828 feat_4328 feat_6001 feat_8036 feat_7360 feat_2580 feat_3212 feat_4255 feat_3742 feat_7631 feat_3291 feat_7123 feat_8345 feat_9875 feat_6817 feat_9151 feat_4733 feat_8923 feat_4533 feat_7112 feat_1548 feat_4802 feat_9708 feat_6127 feat_8803 feat_5126 feat_5447 feat_1693 feat_6255 feat_8264 feat_1748 feat_5895 feat_7923
1,CD74 LTB RPS24 HLA-DRA FTL S100A4 JUNB PTPRCAP CD79B RPL36AL VIM HLA-DRB5 TOMM7 IL32 HLA-DRB1 LDHB S100A6 CD52 HNRNPA1 GIMAP7 HLA-DQA1 CD37 SRP14 BTG1 NPM1 HLA-DPA1 COPE HLA-DQB1 HLA-DQA2 CCDC107 ANAPC16 HLA-DPB1 PNN NFKBIA SNHG7 GSTK1 SAP18 HSP90AB1 SQSTM1 TRAF3IP3 EIF3L CALM1 SKP1 COX7C NDNL2 CCNI ATP5O TTC3 HIGD2A OST4,feat_3520 feat_4328 feat_1291 feat_9426 feat_2874 feat_7123 feat_7375 feat_4624 feat_7318 feat_5534 feat_8753 feat_4259 feat_4296 feat_3650 feat_3453 feat_4687 feat_5447 feat_8942 feat_7136 feat_4533 feat_9741 feat_4027 feat_8635 feat_4733 feat_8954 feat_6812 feat_1014 feat_8479 feat_1067 feat_8482 feat_3996 feat_1083 feat_2620 feat_4361 feat_1206 feat_7035 feat_2452 feat_8569 feat_2851 feat_1371 feat_8036 feat_8923 feat_1078 feat_1693 feat_6132 feat_2826 feat_4802 feat_3726 feat_6886 feat_7669
0,CD74 HLA-DRB1 CST3 HLA-DRA HLA-DPB1 LYZ HLA-DPA1 HLA-DRB5 HLA-DQA1 FTL HLA-DQB1 HLA-DQA2 FCER1A GSTP1 S100A4 LGALS2 RPS24 CFP VIM CAP1 LST1 HLA-DMA AIF1 EIF4A1 S100A10 JUNB FCER1G EIF3L FOS SRGN GPX4 HIGD2A TAGLN2 TYROBP TYMP CLIC1 PSMA7 PSME2 ATP5B HNRNPA1 TMBIM6 CCT8 EFHD2 S100A6 POLR2I DDX5 ZFP36L2 SAP18 OSTF1 MNDA,feat_3520 feat_3453 feat_2965 feat_9426 feat_1083 feat_4627 feat_6812 feat_4259 feat_9741 feat_2874 feat_8479 feat_1067 feat_4168 feat_2788 feat_7123 feat_3515 feat_1291 feat_3066 feat_8753 feat_5732 feat_7917 feat_2955 feat_4184 feat_9708 feat_3051 feat_7375 feat_2165 feat_8036 feat_2520 feat_6817 feat_9860 feat_6886 feat_3327 feat_8829 feat_7484 feat_3591 feat_8264 feat_1548 feat_8924 feat_7136 feat_7290 feat_3329 feat_7324 feat_5447 feat_8743 feat_7448 feat_9854 feat_2452 feat_8298 feat_7599
0,FTL FCER1G S100A4 AIF1 LST1 FCGR3A TYROBP CST3 JUNB CD74 S100A6 FCN1 HLA-DRA HLA-DPA1 SPI1 SAP18 CTSS BTG1 TYMP CSTB HLA-DRB1 TMBIM4-1 ITGB2 LGALS3 VIM PSAP CFD CD37 CALM1 IFITM2 C19orf43 PGAM1 PPIB PKM CD53 STXBP2 COX6A1 CAP1 OAS1 GPX4 ABI3 LY6E ID2 LYZ COX7C PPDPF NAP1L1 PSMA7 ATP5J2 S100A10,feat_2874 feat_2165 feat_7123 feat_4184 feat_7917 feat_6375 feat_8829 feat_2965 feat_7375 feat_3520 feat_5447 feat_3548 feat_9426 feat_6812 feat_2241 feat_2452 feat_6923 feat_4733 feat_7484 feat_8576 feat_3453 feat_1752 feat_3838 feat_4377 feat_8753 feat_3675 feat_6736 feat_4027 feat_8923 feat_7112 feat_7376 feat_8460 feat_1140 feat_2649 feat_3836 feat_8040 feat_7923 feat_5732 feat_6943 feat_9860 feat_1074 feat_7493 feat_7420 feat_4627 feat_1693 feat_2299 feat_7194 feat_8264 feat_4288 feat_3051
0,FTL AIF1 S100A4 TYROBP PSAP CD74 LST1 CST3 CFD IFITM3 RPS24 FCGR3A FCER1G JUNB IFITM2 CLIC1 TIMP1 S100A6 CSTB HLA-DPA1 CTSS RNASET2 FCN1 SPI1 HLA-DRB1 TYMP ABI3 S100A9 LAMTOR4 HLA-DRA LYZ PILRA HNRNPA1 C10orf54 SRGN VIM SUMO2 LDHA GSTP1 C1orf162 BID CTSC ZFAS1 HLA-DRB5 RPL36AL TRAPPC1 HSP90AB1 TXNIP CALM1 CNN2,feat_2874 feat_4184 feat_7123 feat_8829 feat_3675 feat_3520 feat_7917 feat_2965 feat_6736 feat_7086 feat_1291 feat_6375 feat_2165 feat_7375 feat_7112 feat_3591 feat_8779 feat_5447 feat_8576 feat_6812 feat_6923 feat_3975 feat_3548 feat_2241 feat_3453 feat_7484 feat_1074 feat_4129 feat_8978 feat_9426 feat_4627 feat_7776 feat_7136 feat_9981 feat_6817 feat_8753 feat_9415 feat_2276 feat_2788 feat_8840 feat_3638 feat_4773 feat_6568 feat_4259 feat_5534 feat_3385 feat_8569 feat_6476 feat_8923 feat_3291
0,FTL AIF1 S100A4 CD74 LST1 HLA-DRA HLA-DPB1 FCER1G CTSS RPS24 HLA-DRB1 FCGR3A GPX1 CST3 CTSC TYROBP PPDPF BRI3 JUNB FCN1 GSTP1 NAP1L1 DDX5 HLA-DQA1 SPI1 GBP2 HNRNPA1 RHOC COPE IFITM2 LY6E ABI3 OSTF1 C1QA PSME2 COX7B AGTRAP HMOX1 PMVK ITGB2 EIF4A2 LSM4 HLA-DPA1 TEX264 C1orf162 HIGD2A VMP1 RNASET2 HLA-DRB5 CLIC1,feat_2874 feat_4184 feat_7123 feat_3520 feat_7917 feat_9426 feat_1083 feat_2165 feat_6923 feat_1291 feat_3453 feat_6375 feat_4053 feat_2965 feat_4773 feat_8829 feat_2299 feat_8541 feat_7375 feat_3548 feat_2788 feat_7194 feat_7448 feat_9741 feat_2241 feat_8775 feat_7136 feat_4375 feat_1014 feat_7112 feat_7493 feat_1074 feat_8298 feat_7819 feat_1548 feat_5682 feat_3618 feat_2192 feat_6450 feat_3838 feat_9597 feat_3367 feat_6812 feat_8103 feat_8840 feat_6886 feat_1357 feat_3975 feat_4259 feat_3591
0,CD74 CST3 LYZ HLA-DPA1 HLA-DRA HLA-DPB1 FTL HLA-DRB1 HLA-DQA1 VIM RPS24 HLA-DRB5 HNRNPA1 PKM NPM1 S100A10 SAP18 HLA-DMA CLIC1 HLA-DQA2 NDUFA11 GSTP1 S100A6 EIF4A1 PPM1G DDX5 C20orf27 LDHB HLA-DQB1 RAB7A RGS10 NDUFB11 SRP14 ATP5O CALM1 ID2 JUNB PPIA RGS19 RPL36AL TPM3 SERPINB1 COX6A1 TKT C1orf162 GYPC MNDA DEK CPVL EIF3L,feat_3520 feat_2965 feat_4627 feat_6812 feat_9426 feat_1083 feat_2874 feat_3453 feat_9741 feat_8753 feat_1291 feat_4259 feat_7136 feat_2649 feat_8954 feat_3051 feat_2452 feat_2955 feat_3591 feat_1067 feat_7876 feat_2788 feat_5447 feat_9708 feat_9603 feat_7448 feat_3775 feat_4687 feat_8479 feat_3496 feat_9828 feat_1743 feat_8635 feat_4802 feat_8923 feat_7420 feat_7375 feat_9151 feat_5867 feat_5534 feat_2747 feat_6809 feat_7923 feat_8938 feat_8840 feat_5784 feat_7599 feat_7016 feat_7452 feat_8036
1,FTL LTB PTPRCAP IL32 CD52 BTG1 CD3D NPM1 SRP14 CLIC1 S100A4 CD27 JUNB HNRNPA1 LDHB GBP2 RGS10 SKP1 RPS24 IL2RG GIMAP7 FOS TIGIT PSME2 ZFP36L2 IGBP1 HCST PTPRC CORO1B ATP6V0E1 ERP29 TOMM7 AES C10orf54 NDUFB11 CD74 MZT2B EVL RPL36AL CD53 SEPT7 C1orf162 CALM1 COX7C HSD17B8 CNN2 GABARAPL2 DDX5 CUTA ZNHIT1,feat_2874 feat_4328 feat_4624 feat_3650 feat_8942 feat_4733 feat_3742 feat_8954 feat_8635 feat_3591 feat_7123 feat_2815 feat_7375 feat_7136 feat_4687 feat_8775 feat_9828 feat_1078 feat_1291 feat_9476 feat_4533 feat_2520 feat_6363 feat_1548 feat_9854 feat_6069 feat_5106 feat_6244 feat_5375 feat_6898 feat_1728 feat_4296 feat_4255 feat_9981 feat_1743 feat_3520 feat_7631 feat_2740 feat_5534 feat_3836 feat_7004 feat_8840 feat_8923 feat_1693 feat_9854 feat_3291 feat_1468 feat_7448 feat_1009 feat_6205
1,JUNB RPS24 FTL LTB BTG1 CD3D HNRNPA1 EIF3E HIGD2A CD52 NPM1 LDHB GYPC C6orf48 IFITM1 HSP90AB1 COX7C FOS IL32 NOSIP S100B C19orf43 CALM1 DDX5 TRAF3IP3 PPIA NDUFA4 CARS GIMAP7 CD7 POLD4 LY6E PRDX2 EIF3L NDFIP1 VIM NDUFA11 AES GPX4 S100A10 CD27 CD8B ERP29 CCR7 SRP14 NAP1L1 TAGLN2 PNISR ATP5O C9orf142,feat_7375 feat_1291 feat_2874 feat_4328 feat_4733 feat_3742 feat_7136 feat_7649 feat_6886 feat_8942 feat_8954 feat_4687 feat_5784 feat_7369 feat_6652 feat_8569 feat_1693 feat_2520 feat_3650 feat_7360 feat_2517 feat_7376 feat_8923 feat_7448 feat_1371 feat_9151 feat_6255 feat_8353 feat_4533 feat_6001 feat_8803 feat_7493 feat_4659 feat_8036 feat_7447 feat_8753 feat_7876 feat_4255 feat_9860 feat_3051 feat_2815 feat_3893 feat_1728 feat_6260 feat_8635 feat_7194 feat_3327 feat_5473 feat_4802 feat_8078
1,IL32 LTB NOSIP S100A4 CD52 PTPRCAP RPL36AL CD3D GSTK1 C19orf43 RPS24 NPM1 LDHB SEPT9 LAT CLIC1 NDUFA4 HNRNPA1 CD3E PPIA EVL CD247 AES FYB EIF4A1 EIF3L ITM2A GYPC ZFAS1 CALM1 SRP14 PSMA7 COX16 PSME2 CD37 SRGN GNAI2 ERP29 CORO1B LAMTOR4 EIF3G ADRM1 PPA1 C10orf54 GBP2 IFITM2 FTL SKP1 DDX5 ISG20,feat_3650 feat_4328 feat_7360 feat_7123 feat_8942 feat_4624 feat_5534 feat_3742 feat_7035 feat_7376 feat_1291 feat_8954 feat_4687 feat_4168 feat_4377 feat_3591 feat_6255 feat_7136 feat_6127 feat_9151 feat_2740 feat_1589 feat_4255 feat_9708 feat_9708 feat_8036 feat_4273 feat_5784 feat_6568 feat_8923 feat_8635 feat_8264 feat_2963 feat_1548 feat_4027 feat_6817 feat_3259 feat_1728 feat_5375 feat_8978 feat_5126 feat_9903 feat_9152 feat_9981 feat_8775 feat_7112 feat_2874 feat_1078 feat_7448 feat_9813
1,LTB IL32 RPS24 LDHB CD52 NPM1 NOSIP FTL TAGLN2 GIMAP7 GPX1 IFITM2 S100A4 PKM CD3E CORO1B PPIA CNN2 PSME2 ATPIF1 VIM CD27 PTPRCAP ATP5B SIT1 CD3D POLR2G RPL39 MZT2B SOD1 HNRNPA1 EIF3E CD7 FOS DYNLRB1 RBM39 COPE EVL TOMM7 NDUFS8 MT-ND3 YWHAB PHB HAX1 PRDX2 PMVK SRP14 ICAM3 PSMA7 TXN,feat_4328 feat_3650 feat_1291 feat_4687 feat_8942 feat_8954 feat_7360 feat_2874 feat_3327 feat_4533 feat_4053 feat_7112 feat_7123 feat_2649 feat_6127 feat_5375 feat_9151 feat_3291 feat_1548 feat_2580 feat_8753 feat_2815 feat_4624 feat_8924 feat_1308 feat_3742 feat_6828 feat_8347 feat_7631 feat_3658 feat_7136 feat_7649 feat_6001 feat_2520 feat_9805 feat_1474 feat_1014 feat_2740 feat_4296 feat_9875 feat_1753 feat_4979 feat_9417 feat_1837 feat_4659 feat_6450 feat_8635 feat_8617 feat_8264 feat_3182
1,IL32 S100A4 LDHB FTL RPL36AL LTB HNRNPA1 S100A6 IL7R RPS24 EIF3G NPM1 PPIB BTG1 GIMAP7 CD27 TAGLN2 CD3E VIM MIF GZMK JUNB ANXA1 NAP1L1 CD52 LY6E EIF4A1 PARK7 CD53 CCL5 NOSIP EIF3L MIEN1 CORO1B TRAM1 C19orf43 CALM1 CRIP1 SSR3 PPIA IFITM2 TRAF3IP3 ARL4C ANXA11 SUMO2 MZT2B LMAN2 PPA1 GLRX ERP29,feat_3650 feat_7123 feat_4687 feat_2874 feat_5534 feat_4328 feat_7136 feat_5447 feat_7056 feat_1291 feat_5126 feat_8954 feat_1140 feat_4733 feat_4533 feat_2815 feat_3327 feat_6127 feat_8753 feat_8944 feat_5577 feat_7375 feat_3753 feat_7194 feat_8942 feat_7493 feat_9708 feat_9306 feat_3836 feat_4902 feat_7360 feat_8036 feat_7647 feat_5375 feat_7662 feat_7376 feat_8923 feat_1562 feat_3432 feat_9151 feat_7112 feat_1371 feat_6083 feat_3752 feat_9415 feat_7631 feat_7334 feat_9152 feat_5489 feat_1728
0,FTL LST1 S100A4 S100A6 FCER1G CD74 AIF1 FCN1 FCGR3A SPI1 CST3 HLA-DRA CFD TYROBP CTSS HNRNPA1 HLA-DPA1 NEAT1 HLA-DRB1 IFITM2 PSAP VIM JUNB LYZ DDX5 TKT CLIC1 PSME2 HLA-DPB1 RNH1 CD79B ABI3 SRP14 C10orf54 SRGN TMEM176B DEK BID TYMP EIF3L IRF1 MIEN1 ZNF706 LY6E NDUFAF3 PSMD13 RPS24 COX7C EIF4A1 ITGB2,feat_2874 feat_7917 feat_7123 feat_5447 feat_2165 feat_3520 feat_4184 feat_3548 feat_6375 feat_2241 feat_2965 feat_9426 feat_6736 feat_8829 feat_6923 feat_7136 feat_6812 feat_4396 feat_3453 feat_7112 feat_3675 feat_8753 feat_7375 feat_4627 feat_7448 feat_8938 feat_3591 feat_1548 feat_1083 feat_3093 feat_7318 feat_1074 feat_8635 feat_9981 feat_6817 feat_8756 feat_7016 feat_3638 feat_7484 feat_8036 feat_6408 feat_7647 feat_8782 feat_7493 feat_2586 feat_9459 feat_1291 feat_1693 feat_9708 feat_3838
1,HMGB2 IL32 S100A4 SRP14 CD52 CORO1B HNRNPA1 EIF4A1 STMN1 VIM DYNLRB1 CALM1 CD3D LTB PPIA S100A6 PSMA7 YWHAB ANP32B IL2RG DEK NFKBIA SRSF7 LMAN2 ANXA5 NDUFS5 NPM1 SUB1 S100A10 LY6E HIST1H1E RPS24 TAGLN2 CALM3 CLIC1 NDUFA4 BTG1 PKM ATP6V1G1 SOD1 ATP5B PPDPF CAP1 SRGN GSTP1 CD3E COPE LDHB MRPL21 SRSF2,feat_1235 feat_3650 feat_7123 feat_8635 feat_8942 feat_5375 feat_7136 feat_9708 feat_9375 feat_8753 feat_9805 feat_8923 feat_3742 feat_4328 feat_9151 feat_5447 feat_8264 feat_4979 feat_9629 feat_9476 feat_7016 feat_4361 feat_2267 feat_7334 feat_2225 feat_6394 feat_8954 feat_1363 feat_3051 feat_7493 feat_3205 feat_1291 feat_3327 feat_5718 feat_3591 feat_6255 feat_4733 feat_2649 feat_7095 feat_3658 feat_8924 feat_2299 feat_5732 feat_6817 feat_2788 feat_6127 feat_1014 feat_4687 feat_1666 feat_3773
0,CD74 HLA-DRA HLA-DPB1 LTB HLA-DRB1 HLA-DPA1 FTL RPS24 CD52 HLA-DRB5 HLA-DQB1 CD79B CD79A PLAC8 HLA-DQA1 HIGD2A PTPRCAP CLIC1 TAGLN2 TOMM7 ANAPC16 HNRNPA1 GPX1 ZFAS1 MRPL40 EIF4A2 PSME2 POLD4 GABARAPL2 APEX1 FUOM MZT2B ARL6IP5 SMIM14 ERH EVL CNN2 STK17A SEC62 LY6E ARL4C PDLIM1 GSTK1 NDUFB11 EIF3L ZNHIT1 CRIP1 GATA3 GPX4 HSP90AB1,feat_3520 feat_9426 feat_1083 feat_4328 feat_3453 feat_6812 feat_2874 feat_1291 feat_8942 feat_4259 feat_8479 feat_7318 feat_2649 feat_3212 feat_9741 feat_6886 feat_4624 feat_3591 feat_3327 feat_4296 feat_3996 feat_7136 feat_4053 feat_6568 feat_4942 feat_9597 feat_1548 feat_8803 feat_1468 feat_6805 feat_1608 feat_7631 feat_8244 feat_4917 feat_8423 feat_2740 feat_3291 feat_9069 feat_5504 feat_7493 feat_6083 feat_4717 feat_7035 feat_1743 feat_8036 feat_6205 feat_1562 feat_1413 feat_9860 feat_8569
0,CD74 CST3 HLA-DPA1 HLA-DRA LYZ HLA-DPB1 HLA-DRB1 CPVL HLA-DQA1 HLA-DRB5 VIM FTL HLA-DQA2 RPS24 HLA-DQB1 GPX1 HNRNPA1 PRDX1 S100A10 RGS10 FOS PSAP HLA-DMA CCNI RPL36AL EIF4A1 LDHB HIGD2A PPIA NPM1 ID2 IRF8 SERPINB1 AIF1 ANXA5 ARL4C CD37 GSTP1 TAGLN2 RNASET2 PSMA7 ATP5O LY86 EID1 ERP29 PDLIM1 FCER1G RNH1 CSTB S100A6,feat_3520 feat_2965 feat_6812 feat_9426 feat_4627 feat_1083 feat_3453 feat_7452 feat_9741 feat_4259 feat_8753 feat_2874 feat_1067 feat_1291 feat_8479 feat_4053 feat_7136 feat_1632 feat_3051 feat_9828 feat_2520 feat_3675 feat_2955 feat_2826 feat_5534 feat_9708 feat_4687 feat_6886 feat_9151 feat_8954 feat_7420 feat_7870 feat_6809 feat_4184 feat_2225 feat_6083 feat_4027 feat_2788 feat_3327 feat_3975 feat_8264 feat_4802 feat_2351 feat_1820 feat_1728 feat_4717 feat_2165 feat_3093 feat_8576 feat_5447
0,GNLY NKG7 HNRNPA1 STMN1 CD247 GSTP1 CLIC3 CTSW HMGB2 TAGLN2 CLIC1 FCER1G PPDPF EIF4A1 NPM1 SEPT7 GZMH MZT2B HCST IFITM2 CST7 U2AF1 FTL EBP CCL4 RPS24 TIMM13 CD74 BTG1 NOP56 HMOX2 PTPRCAP PSME2 NDUFS8 ITGB2 GZMA PCNA IGFBP7 PLAC8 BST2 FAM65B OST4 CUTA GZMB TPM3 TYROBP PRDX2 C19orf43 TMEM126B CRIP1,feat_2666 feat_4913 feat_7136 feat_9375 feat_1589 feat_2788 feat_3308 feat_4725 feat_1235 feat_3327 feat_3591 feat_2165 feat_2299 feat_9708 feat_8954 feat_7004 feat_3501 feat_7631 feat_5106 feat_7112 feat_3516 feat_6711 feat_2874 feat_6275 feat_3478 feat_1291 feat_2704 feat_3520 feat_4733 feat_5546 feat_8655 feat_4624 feat_1548 feat_9875 feat_3838 feat_1423 feat_4371 feat_6786 feat_3212 feat_5605 feat_8396 feat_7669 feat_1009 feat_3876 feat_2747 feat_8829 feat_4659 feat_7376 feat_4198 feat_1562
