label,cell_sentence,anon
0,GNLY NKG7 LSM6 CCL5 CTSW PSME1 CYBA TYROBP TMBIM6 SPON2 LYAR C9orf16 CLIC3 SRGN UBB FCGR3A PRF1 SIAH2 CD47 PSMB8 ABRACL C15orf61 PDIA3 CHI3L2 GSTP1 LITAF IRF9 CTNNB1 SURF1 ZNF559 RBM39 CEBPB PLEKHA3 EXOSC8 SPG20 GIMAP2 GIMAP4 CST7 CST3 ZFX MMADHC NDUFA10 GTF3A RPN2 PLEKHB2 RAB9A TGOLN2 ZAP70 TBCB CD247,feat_186 feat_1321 feat_371 feat_1116 feat_761 feat_900 feat_1071 feat_1293 feat_820 feat_321 feat_327 feat_667 feat_678 feat_699 feat_1097 feat_107 feat_701 feat_300 feat_282 feat_457 feat_494 feat_993 feat_972 feat_67 feat_769 feat_1027 feat_902 feat_255 feat_670 feat_1252 feat_1203 feat_1216 feat_211 feat_880 feat_878 feat_557 feat_556 feat_1195 feat_1194 feat_572 feat_202 feat_235 feat_875 feat_1206 feat_198 feat_567 feat_182 feat_189 feat_1295 feat_110
0,NKG7 FCER1G GNLY GZMB LMAN2 TYROBP CCT4 CYBA IL32 CCL5 PTGDS PTPRCAP SRGN IGFBP7 PRF1 FGFBP2 UBB ABI3 ARPC4 CCL4 FCGR3A PSME1 CST7 LIMD2 CD37 APOBEC3G KLRB1 ZAP70 AIF1 UBE2D3 GZMH CTSW PRNP IFI44 GSTP1 DNAJA1 MAGEH1 PDIA3 RAB7A RALY NPC2 PLEKHF1 RBM3 AAGAB S1PR5 CDC37 ACP1 ID2 NDUFA12 CHIC2,feat_1321 feat_106 feat_186 feat_909 feat_425 feat_1293 feat_170 feat_1071 feat_1019 feat_1116 feat_676 feat_766 feat_699 feat_346 feat_701 feat_332 feat_1097 feat_1138 feat_243 feat_1118 feat_107 feat_900 feat_1195 feat_1143 feat_1319 feat_1354 feat_806 feat_189 feat_449 feat_361 feat_908 feat_761 feat_1186 feat_50 feat_769 feat_648 feat_583 feat_972 feat_290 feat_1200 feat_938 feat_1289 feat_576 feat_992 feat_1255 feat_1254 feat_149 feat_152 feat_843 feat_342
1,IL32 SRSF5 NONO HINT1 PSMA7 FAM96B RAB2A RAB11B CD2 CTSW ARL2 UBE2D2 ATP5D PNRC1 LTB CDC37 YWHAB CTSS PCMT1 CASC4 NDUFA12 GPR171 PSMC5 ACAP1 PCYT1A TMEM87A FLOT1 TRIM69 LYAR CD37 LAMTOR1 TPD52L2 S100A6 PTPRCAP DYNLT1 GRPEL1 ELOF1 TMED5 CMTM7 PITPNA-AS1 TGOLN2 TPM1 ICAM2 AIF1 PSMC4 KIAA0196 SLFN5 SPSB2 SRSF3 ACP1,feat_1019 feat_934 feat_586 feat_397 feat_1223 feat_1058 feat_621 feat_1249 feat_72 feat_761 feat_759 feat_404 feat_1231 feat_480 feat_446 feat_1254 feat_1211 feat_77 feat_500 feat_973 feat_843 feat_301 feat_1144 feat_1090 feat_317 feat_968 feat_442 feat_974 feat_327 feat_1319 feat_770 feat_1226 feat_85 feat_766 feat_503 feat_331 feat_1262 feat_58 feat_250 feat_1077 feat_182 feat_987 feat_1146 feat_449 feat_1304 feat_638 feat_1115 feat_802 feat_467 feat_149
1,CCL5 NKG7 GZMK GTF2H2 COTL1 CYBA UBXN1 PSME1 CST7 S100A6 SRGN TMBIM4-1 LUC7L3 TRAF3IP3 EIF3D SMS GZMA PTPRCAP UBE2L6 HSP90AA1 UBXN4 CD37 CDC40 ATXN7L3B CORO1B GSTP1 CCT6A MFSD10 HLA-DPB1 NDUFB8-1 MGMT STUB1 SAMD3 CTSW AC010642.1 UBE2D3 GBP4 CD48 RALY RBM39 SIRPG UBAC2 TNFSF13B RBM48 CAPZA2 ERV3-1 GTF3A SND1 PRMT2 GIMAP2,feat_1116 feat_1321 feat_382 feat_387 feat_1068 feat_1071 feat_752 feat_900 feat_1195 feat_85 feat_699 feat_837 feat_1140 feat_129 feat_1349 feat_569 feat_383 feat_766 feat_744 feat_951 feat_201 feat_1319 feat_485 feat_841 feat_767 feat_769 feat_523 feat_326 feat_461 feat_709 feat_719 feat_1012 feat_490 feat_761 feat_1340 feat_361 feat_56 feat_102 feat_1200 feat_1203 feat_1182 feat_890 feat_894 feat_533 feat_542 feat_524 feat_875 feat_543 feat_1374 feat_557
1,CCL5 NKG7 GZMH PTPRCAP UBB STK17A GZMK CYBA GIMAP4 IL32 SRGN PSMB8 PSME1 GIMAP7 SRSF5 LMAN2 TIGIT MTIF3 CD48 DYNLT1 APOBEC3G S100A11 CLEC2B NSA2 ITGB7 CTSW TBCB IDH2 CD37 S100A6 FCER1G C15orf57 ADD1 PFDN2 NAPRT1 THYN1 DEF6 MAF1 GSTP1 CTSS LITAF XRRA1 CLNS1A YWHAB PRSS23 ARID4A CEBPB ARF4 PMF1 FGFBP2,feat_1116 feat_1321 feat_908 feat_766 feat_1097 feat_518 feat_382 feat_1071 feat_556 feat_1019 feat_699 feat_457 feat_900 feat_555 feat_934 feat_425 feat_284 feat_876 feat_102 feat_503 feat_1354 feat_82 feat_807 feat_388 feat_823 feat_761 feat_1295 feat_1003 feat_1319 feat_85 feat_106 feat_965 feat_325 feat_104 feat_642 feat_793 feat_464 feat_644 feat_769 feat_77 feat_1027 feat_773 feat_774 feat_1211 feat_776 feat_924 feat_1216 feat_273 feat_93 feat_332
0,NKG7 SPON2 GZMA ID2 HLA-DPB1 CST7 HSP90AA1 LGALS1 TRAF3IP3 CCL4 GZMH TMBIM6 CTSW FGFBP2 CYBA HINT1 SRGN IFT20 FUS S100A6 GZMB ARL6IP5 GSTP1 HLA-DRB1 FCGR3A ARF4 GIMAP4 GIMAP7 PRSS23 ARRB2 PTPRCAP LITAF PNRC1 IL32 RNF113A LIMD2 NDUFB10 RER1 CD2 CCL5 RORA FCRL6 GIT2 SRPR PSMA7 CD48 TOP1MT ERH OAS1 GPX1,feat_1321 feat_321 feat_383 feat_152 feat_461 feat_1195 feat_951 feat_1351 feat_129 feat_1118 feat_908 feat_820 feat_761 feat_332 feat_1071 feat_397 feat_699 feat_1106 feat_1045 feat_85 feat_909 feat_276 feat_769 feat_454 feat_107 feat_273 feat_556 feat_555 feat_776 feat_1083 feat_766 feat_1027 feat_480 feat_1019 feat_596 feat_1143 feat_1017 feat_4 feat_72 feat_1116 feat_985 feat_99 feat_854 feat_790 feat_1223 feat_102 feat_641 feat_933 feat_859 feat_264
1,TARSL2 NKG7 CCL5 GZMH BTN3A2 CST7 UBB FGFBP2 PTPRCAP GZMA FCRL6 CTSW CCL4 IL32 S100A6 SRGN TMEM14B ABRACL UBE2D3 C4orf3 SNX3 ARRB2 CYBA PRF1 ARL6IP5 BUB3 CDC37 CAPZB EFHD2 ETHE1 PSMC5 PSMA7 RTFDC1 TAF1D ABT1 ICAM2 SHARPIN LTB NIT2 ABHD17B VPS13A TLE4 TGOLN2 MCUR1 CBX5 ARID4A ILF3-AS1 RNF113A DRAM2 BLOC1S1,feat_1007 feat_1321 feat_1116 feat_908 feat_439 feat_1195 feat_1097 feat_332 feat_766 feat_383 feat_99 feat_761 feat_1118 feat_1019 feat_85 feat_699 feat_433 feat_494 feat_361 feat_367 feat_484 feat_1083 feat_1071 feat_701 feat_276 feat_716 feat_1254 feat_14 feat_12 feat_1310 feat_1144 feat_1223 feat_1219 feat_778 feat_441 feat_1146 feat_643 feat_446 feat_280 feat_655 feat_656 feat_657 feat_182 feat_435 feat_825 feat_924 feat_1256 feat_596 feat_64 feat_827
0,GNLY NKG7 PRF1 GZMB GZMA UBB FGFBP2 CCL5 SPON2 CTSW CD247 CYBA SELL S100B CST7 HSP90AA1 GZMH TTC1 AKR1C3 TYROBP PTPRCAP IGFBP7 TMBIM6 PSME1 FCGR3A ATP6V0E1 BUB3 STUB1 ATP6V1F ARL2BP MAP3K8 CHD2 PDIA3 SDHB RBM25 BTN3A2 SRGN SLC25A11 SNAPIN LUC7L3 CD48 C1orf35 C9orf142 GSTP1 TMBIM4-1 FCER1G CDC42EP3 RBM39 VAMP8 YPEL3,feat_186 feat_1321 feat_701 feat_909 feat_383 feat_1097 feat_332 feat_1116 feat_321 feat_761 feat_110 feat_1071 feat_115 feat_1373 feat_1195 feat_951 feat_908 feat_420 feat_681 feat_1293 feat_766 feat_346 feat_820 feat_900 feat_107 feat_423 feat_716 feat_1012 feat_544 feat_1052 feat_689 feat_1006 feat_972 feat_13 feat_936 feat_439 feat_699 feat_1085 feat_86 feat_1140 feat_102 feat_140 feat_677 feat_769 feat_837 feat_106 feat_165 feat_1203 feat_184 feat_1040
1,SSBP1 PHPT1 TMCO1 TM7SF3 NKG7 CCL5 IL32 GZMA S100A6 CD48 VAMP8 CD2 SAT1 CYBA GIMAP5 TMEM9B CTSW ARL6IP5 TMBIM4-1 SNRPB ATP5D NKTR C9orf16 RGS19 GZMH SURF1 TRAPPC3 RBM4 HLA-DPB1 HLA-DMA PTPRCAP ARRB2 HINT1 TPM4 FGFBP2 IL24 SELPLG SELL CD247 TYROBP DYNLL1 TCEA2 YWHAB PSMD14 BLCAP FASTKD1 PMF1 RAB9A MYO9B TRAF3IP3,feat_551 feat_675 feat_109 feat_812 feat_1321 feat_1116 feat_1019 feat_383 feat_85 feat_102 feat_184 feat_72 feat_571 feat_1071 feat_558 feat_731 feat_761 feat_276 feat_837 feat_1183 feat_1231 feat_256 feat_667 feat_1228 feat_908 feat_670 feat_33 feat_764 feat_461 feat_459 feat_766 feat_1083 feat_397 feat_1271 feat_332 feat_127 feat_851 feat_115 feat_110 feat_1293 feat_863 feat_1227 feat_1211 feat_203 feat_1207 feat_205 feat_93 feat_567 feat_1275 feat_129
1,SCP2 LTB S100A6 IL32 SRSF5 CD48 CYBA PSME1 PTPRCAP NKG7 SMDT1 YWHAB MID1IP1 RBCK1 GZMK ARPC1B RBM3 ITM2A UBB SRGN GTF3A PSMA7 OSTC VAMP8 C14orf166 HSP90AA1 SDHB ATP6V0E1 DDT SPG7 PNRC1 LYRM2 DYNLL1 SNX3 XXbac-BPG299F13.17 UBXN4 LAMTOR1 MPC2 MORF4L2 BEX4 CCL5 MFF CASP4 C21orf33 GPR171 GRN RBM25 ERH YPEL3 TTC3,feat_44 feat_446 feat_85 feat_1019 feat_934 feat_102 feat_1071 feat_900 feat_766 feat_1321 feat_1357 feat_1211 feat_573 feat_1181 feat_382 feat_536 feat_576 feat_588 feat_1097 feat_699 feat_875 feat_1223 feat_364 feat_184 feat_917 feat_951 feat_13 feat_423 feat_1344 feat_1073 feat_480 feat_481 feat_863 feat_484 feat_444 feat_201 feat_770 feat_111 feat_593 feat_590 feat_1116 feat_231 feat_781 feat_1371 feat_301 feat_1135 feat_936 feat_933 feat_1040 feat_1369
1,MRP63 IFI27 LTB HINT1 SRSF5 IL32 GIMAP7 UBE2D2 ATP5H PTPRCAP CD2 PSME1 GIMAP4 CD37 S100A6 ORAI1 RILPL2 ALG5 ARL6IP5 STK17A FAM96B UBE2L6 ATP5C1 PLEKHJ1 C9orf142 SARS SF3B5 SLFN5 SIVA1 NCKAP1L TMBIM6 SELL UBB POLR2I PFDN2 CTSW GIMAP2 CD48 SNRPB CST3 TMEM219 CAPZB C14orf166 PEX16 SMDT1 ATP6V1F SNAP47 YEATS2 BAZ2A RNF187,feat_874 feat_948 feat_446 feat_397 feat_934 feat_1019 feat_555 feat_404 feat_1151 feat_766 feat_72 feat_900 feat_556 feat_1319 feat_85 feat_866 feat_869 feat_879 feat_276 feat_518 feat_1058 feat_744 feat_682 feat_1234 feat_677 feat_62 feat_496 feat_1115 feat_956 feat_826 feat_820 feat_115 feat_1097 feat_1294 feat_104 feat_761 feat_557 feat_102 feat_1183 feat_1194 feat_1038 feat_14 feat_917 feat_738 feat_1357 feat_544 feat_139 feat_311 feat_832 feat_141
1,STX18 CCL5 LTB GZMA IL32 SAT1 PTPRCAP CD2 RBM3 SRSF3 S100A6 GIMAP5 CYBA LIMD2 NKG7 UBB DYNLL1 GIMAP7 SAMD3 ARPC1B C14orf166 ACAP1 TMBIM6 GABARAPL2 RASGRP2 BBS2 STK32C UBE2D2 UBXN1 FNTA ARL6IP5 BTN3A1 HOPX PPP1R2 RBPJ TXNDC17 IL1RAP GRSF1 TERF2IP LYAR MAEA OCIAD1 KPNA1 PRMT2 CCDC66 TBCB SELL COLGALT1 MVB12A SMIM7,feat_328 feat_1116 feat_446 feat_383 feat_1019 feat_571 feat_766 feat_72 feat_576 feat_467 feat_85 feat_558 feat_1071 feat_1143 feat_1321 feat_1097 feat_863 feat_555 feat_490 feat_536 feat_917 feat_1090 feat_820 feat_1065 feat_757 feat_1050 feat_721 feat_404 feat_752 feat_618 feat_276 feat_440 feat_345 feat_316 feat_336 feat_1086 feat_314 feat_348 feat_1067 feat_327 feat_322 feat_341 feat_289 feat_1374 feat_272 feat_1295 feat_115 feat_1279 feat_1277 feat_1274
1,PASK ACD LTB CD48 IL32 COTL1 PSME1 RBM3 PPP1R2 ARPC1B SIRPG CD37 CYBA AQP3 ISOC2 DYNLL1 UBXN1 TAPBP GTF3A S100A6 HLA-DRB1 AKTIP STK17A PRPF31 AGPAT1 NKG7 ATP5A1 CD2 SF3B5 ITM2A CD47 ATP5O SRSF5 UBE2D2 ARRB2 HLA-DQB1 STOML2 RBM25 PSMB8 CCDC22 NPRL2 SH3KBP1 SRPR ISCA2 ZAP70 HLA-DMB NDUFA12 CDC37 S100A11 ORAI1,feat_237 feat_1060 feat_446 feat_102 feat_1019 feat_1068 feat_900 feat_576 feat_316 feat_536 feat_1182 feat_1319 feat_1071 feat_649 feat_1335 feat_863 feat_752 feat_463 feat_875 feat_85 feat_454 feat_1049 feat_518 feat_1329 feat_453 feat_1321 feat_1176 feat_72 feat_496 feat_588 feat_282 feat_1368 feat_934 feat_404 feat_1083 feat_456 feat_651 feat_936 feat_457 feat_582 feat_269 feat_568 feat_790 feat_939 feat_189 feat_458 feat_843 feat_1254 feat_82 feat_866
0,SUV420H2 NKG7 COMMD10 CCL5 GZMB GNLY RFNG UBB FGFBP2 FCGR3A GZMA TYROBP GIMAP7 SPON2 RAMP1 RBM3 ACTR2 PNRC1 LAIR1 MARCKSL1 CTSW CST7 GZMH LGALS1 TTC38 ARHGDIA PSME1 LITAF SERPINB1 CYBA NCKAP1L SRGN FYB ZAP70 TMCO1 CHPF2 CPQ GIMAP4 FCRL6 RNASEH2B PNPLA8 HNRNPL SF3B1 ARPC1B VPS26B SNRPB ATP6V1F LSM14A RNF187 TGOLN2,feat_1334 feat_1321 feat_394 feat_1116 feat_909 feat_186 feat_1163 feat_1097 feat_332 feat_107 feat_383 feat_1293 feat_555 feat_321 feat_234 feat_576 feat_173 feat_480 feat_1331 feat_30 feat_761 feat_1195 feat_908 feat_1351 feat_1361 feat_1161 feat_900 feat_1027 feat_429 feat_1071 feat_826 feat_699 feat_377 feat_189 feat_109 feat_559 feat_631 feat_556 feat_99 feat_885 feat_541 feat_1301 feat_217 feat_536 feat_792 feat_1183 feat_544 feat_1291 feat_141 feat_182
0,ELP6 GNLY SKAP2 NKG7 GZMB CCL4 UBB GZMA FCER1G FGFBP2 CST7 PRF1 PSME1 FCGR3A CCL3 CTSW CYBA ID2 C4orf3 CDC42EP3 HOPX IGFBP7 SPON2 WDR45 PSMA7 CD160 RBM3 PEX16 ABRACL SRSF5 PTPRCAP PSMC5 RER1 SNRPB ARF6 TYROBP NT5C DYNLL1 YPEL3 PSMB8 TTC38 SRGN MAP2K7 UBE2D3 PRSS57 POLR2E GIMAP4 GIMAP7 RHEBL1 RAD23A,feat_258 feat_186 feat_514 feat_1321 feat_909 feat_1118 feat_1097 feat_383 feat_106 feat_332 feat_1195 feat_701 feat_900 feat_107 feat_1117 feat_761 feat_1071 feat_152 feat_367 feat_165 feat_345 feat_346 feat_321 feat_580 feat_1223 feat_75 feat_576 feat_738 feat_494 feat_934 feat_766 feat_1144 feat_4 feat_1183 feat_916 feat_1293 feat_1153 feat_863 feat_1040 feat_457 feat_1361 feat_699 feat_1247 feat_361 feat_1229 feat_1230 feat_556 feat_555 feat_819 feat_1266
0,GNLY NKG7 CTSW LTB SRGN IL32 XCL1 ID2 SRSF5 FCER1G TYROBP GZMA GZMK TRAF3IP3 CYBA NCR3 HOPX PSME1 UBB LIMD2 XCL2 SELL CD37 KLRC1 TMEM14B PTPRCAP FCN1 ARPC1B SURF6 SMAP2 CHMP4A OLA1 CST7 RNF213 HSP90AA1 HINT1 LUC7L3 HLA-DPB1 SPTSSB ATP6V0E1 CAPZB SLC25A11 H2AFY C4orf3 RBM39 YWHAB SURF1 RTFDC1 IFITM3 SMARCD1,feat_186 feat_1321 feat_761 feat_446 feat_699 feat_1019 feat_113 feat_152 feat_934 feat_106 feat_1293 feat_383 feat_382 feat_129 feat_1071 feat_448 feat_345 feat_900 feat_1097 feat_1143 feat_112 feat_115 feat_1319 feat_808 feat_433 feat_766 feat_671 feat_536 feat_669 feat_37 feat_903 feat_209 feat_1195 feat_1158 feat_951 feat_397 feat_1140 feat_461 feat_304 feat_423 feat_14 feat_1085 feat_402 feat_367 feat_1203 feat_1211 feat_670 feat_1219 feat_723 feat_822
1,CCL5 STK11IP PSME1 PTPRCAP HINT1 LTB CTSW CD48 ATP6V0E1 SRSF5 XCL2 HSP90AA1 UBE2D3 CAPZB COTL1 YWHAB ALKBH7 SRSF3 CYBA UBXN1 SMS CD37 PSMC5 PRR5 ID2 C9orf142 CDC123 DNAJA1 IL27RA HOPX TMEM14C PPP1R2 ARPC1B YPEL3 PSMA7 XCL1 IL32 TBCB CD247 C9orf16 MMADHC PRMT2 GIMAP2 PIGU NOP58 NAA20 UBXN4 GIMAP4 GIMAP7 DOCK10,feat_1116 feat_229 feat_900 feat_766 feat_397 feat_446 feat_761 feat_102 feat_423 feat_934 feat_112 feat_951 feat_361 feat_14 feat_1068 feat_1211 feat_1244 feat_467 feat_1071 feat_752 feat_569 feat_1319 feat_1144 feat_1359 feat_152 feat_677 feat_684 feat_648 feat_1267 feat_345 feat_432 feat_316 feat_536 feat_1040 feat_1223 feat_113 feat_1019 feat_1295 feat_110 feat_667 feat_202 feat_1374 feat_557 feat_1201 feat_221 feat_1193 feat_201 feat_556 feat_555 feat_230
1,C19orf24 NKG7 IL32 PTPRCAP CYBA CST7 LTB S100A6 KLRG1 NCR3 SMDT1 GZMK ACAP1 RASGRP2 PSMA1 CTSW NPC2 ID2 GIMAP4 TMBIM6 LMAN2 S100A11 KLRB1 GZMA CD48 RPN2 SAT1 BOLA3 ZBP1 NOP58 RTFDC1 YWHAB DNAJC15 HBP1 ORAI1 EIF2B1 TMEM177 GIMAP7 ATP6V0E2 ARPC1B CCT4 PJA1 RBM3 AQP3 SAMD4B WNK1 FCER1G CLEC2B RGS18 LPGAT1,feat_1232 feat_1321 feat_1019 feat_766 feat_1071 feat_1195 feat_446 feat_85 feat_805 feat_448 feat_1357 feat_382 feat_1090 feat_757 feat_732 feat_761 feat_938 feat_152 feat_556 feat_820 feat_425 feat_82 feat_806 feat_383 feat_102 feat_1206 feat_571 feat_179 feat_1220 feat_221 feat_1219 feat_1211 feat_882 feat_540 feat_866 feat_871 feat_196 feat_555 feat_554 feat_536 feat_170 feat_584 feat_576 feat_649 feat_1302 feat_794 feat_106 feat_807 feat_121 feat_130
0,NKG7 HBA1 GNLY GZMB CYBA PRF1 GZMA CD247 IL32 PTPRCAP SPON2 TYROBP CST7 GIMAP4 PSME1 FCGR3A FGFBP2 S100A6 HOPX ATP5D CTSW APOBEC3G UBB C1orf162 SRGN LGALS1 IGFBP7 ACAP1 CSNK2B SARS GTF3A SF3B5 UBE2D3 FCER1G BLOC1S1 RAB2A MAF1 VAMP8 CCT7 PTGDR MGMT RER1 BUB3 ATP6V1F ARHGDIA SNRPB CCT6A CAPZB GIMAP2 LMF2,feat_1321 feat_1009 feat_186 feat_909 feat_1071 feat_701 feat_383 feat_110 feat_1019 feat_766 feat_321 feat_1293 feat_1195 feat_556 feat_900 feat_107 feat_332 feat_85 feat_345 feat_1231 feat_761 feat_1354 feat_1097 feat_68 feat_699 feat_1351 feat_346 feat_1090 feat_450 feat_62 feat_875 feat_496 feat_361 feat_106 feat_827 feat_621 feat_644 feat_184 feat_177 feat_918 feat_719 feat_4 feat_716 feat_544 feat_1161 feat_1183 feat_523 feat_14 feat_557 feat_1364
1,IL32 RIOK2 UBB CTSW CCL5 S100A6 LTB SRSF3 GZMK DDX1 TALDO1 S100A11 PSME1 NKG7 FAM43A PTPRCAP STK38 YWHAB SNX3 SRSF5 SPON2 GZMA SRGN TMEM50A PPIG CD48 GIMAP7 FAM96B CWC15 KLRB1 LYAR VDAC3 POLDIP2 RRS1 YIPF3 LYPLA1 RPUSD3 ZBTB10 LBR GPR171 C12orf10 FKBP5 RNF213 FAM32A TMBIM6 ARF6 RFXANK CHMP4A CRTC2 DHX15,feat_1019 feat_391 feat_1097 feat_761 feat_1116 feat_85 feat_446 feat_467 feat_382 feat_156 feat_725 feat_82 feat_900 feat_1321 feat_315 feat_766 feat_466 feat_1211 feat_484 feat_934 feat_321 feat_383 feat_699 feat_18 feat_206 feat_102 feat_555 feat_1058 feat_780 feat_806 feat_327 feat_616 feat_1107 feat_623 feat_472 feat_619 feat_244 feat_626 feat_135 feat_301 feat_824 feat_465 feat_1158 feat_1272 feat_820 feat_916 feat_1285 feat_903 feat_87 feat_334
1,ZNF92 CYBA IL32 LTB CCL5 S100A6 SRSF5 CD79B UBB GZMA GZMK EIF5 CD48 CCT4 TAF12 IDH2 PTPRCAP CD2 GIMAP7 PNRC1 CNPY3 NDUFB8-1 PSMA1 UBE3A DNAJC7 CD247 TRAF3IP3 TMCO1 SRSF3 ZNF493 SIRPG HSP90AA1 YIPF3 ZCCHC9 TBCB MFSD10 SLBP SPON2 BBC3 ARPP19 AC113189.5 RBM7 TNFSF10 S100A11 C17orf59 NAPRT1 HLA-DRB1 CAPN12 ACTN4 LBR,feat_525 feat_1071 feat_1019 feat_446 feat_1116 feat_85 feat_934 feat_1145 feat_1097 feat_383 feat_382 feat_953 feat_102 feat_170 feat_26 feat_1003 feat_766 feat_72 feat_555 feat_480 feat_469 feat_709 feat_732 feat_959 feat_1126 feat_110 feat_129 feat_109 feat_467 feat_1287 feat_1182 feat_951 feat_472 feat_389 feat_1295 feat_326 feat_323 feat_321 feat_1314 feat_978 feat_1093 feat_783 feat_305 feat_82 feat_1095 feat_642 feat_454 feat_1300 feat_1299 feat_135
1,LTB CCL5 ID2 IL32 PTPRCAP NKG7 CYBA CST7 CTSW GZMK ACAP1 NDUFB10 CD79B ERH SRSF5 KLF13 PQBP1 CPNE2 ITGB7 SRGN HSP90AA1 LARS LYPLA1 SF3B5 CWC15 CCT7 LMAN2 PRF1 SARS CLNS1A NCR3 GTF3A ARPC1B S100A6 PMF1 RP11-139H15.1 RAB6B CDV3 PCSK7 ASB8 TRMT61A MFSD10 RAB7A VPS13A RAD23A ELOVL4 UBA5 C14orf80 KLRB1 MAEA,feat_446 feat_1116 feat_152 feat_1019 feat_766 feat_1321 feat_1071 feat_1195 feat_761 feat_382 feat_1090 feat_1017 feat_1145 feat_933 feat_934 feat_961 feat_577 feat_1051 feat_823 feat_699 feat_951 feat_413 feat_619 feat_496 feat_780 feat_177 feat_425 feat_701 feat_62 feat_774 feat_448 feat_875 feat_536 feat_85 feat_93 feat_979 feat_295 feat_294 feat_785 feat_818 feat_954 feat_326 feat_290 feat_656 feat_1266 feat_477 feat_293 feat_958 feat_806 feat_322
1,LTB IL32 HINT1 CCL5 TAF1D ARL6IP5 FYB CD247 GTF3A EIF2B1 LITAF PSMC5 GIMAP4 SRSF3 PSMA7 ERH TRAF3IP3 SRP9 UBE2D3 CCDC115 GIMAP7 PSME1 LST1 S100A6 NDUFB10 CD48 NDUFB8-1 TNFSF13B ARPC1B ATP5O THYN1 RP11-589C21.6 MAF1 ASB8 ACAP1 TMBIM6 PFDN2 STOML2 C12orf10 C1orf35 PNRC1 SMARCA4 SNW1 CDC37 ECHDC1 BAG5 HSP90AA1 CSRP1 CCDC91 DEDD,feat_446 feat_1019 feat_397 feat_1116 feat_778 feat_276 feat_377 feat_110 feat_875 feat_871 feat_1027 feat_1144 feat_556 feat_467 feat_1223 feat_933 feat_129 feat_136 feat_361 feat_197 feat_555 feat_900 feat_447 feat_85 feat_1017 feat_102 feat_709 feat_894 feat_536 feat_1368 feat_793 feat_614 feat_644 feat_818 feat_1090 feat_820 feat_104 feat_651 feat_824 feat_140 feat_480 feat_1259 feat_943 feat_1254 feat_489 feat_955 feat_951 feat_123 feat_813 feat_105
1,STX18 NKG7 CCL5 GZMB GZMH PTPRCAP IL32 PSME1 GTF3A CYBA HLA-DPA1 MAF1 CST7 S100A6 UBB STX4 PSMA7 LTB SAT2 FCGR3A ATP5O NDUFB8-1 TMBIM6 TMEM9B RAB7A CCL4 CNPY3 HSP90AA1 UBA5 HLA-DPB1 USP5 BAG5 RP11-138A9.2 RAB2A TYROBP PDIA3 FAM32A CLNS1A VPS28 CD2 CD37 RBM4 AC093323.3 FGFBP2 OTUB1 FCER1G NKIRAS2 ITM2A C3orf38 ARPC4,feat_328 feat_1321 feat_1116 feat_909 feat_908 feat_766 feat_1019 feat_900 feat_875 feat_1071 feat_460 feat_644 feat_1195 feat_85 feat_1097 feat_1044 feat_1223 feat_446 feat_1094 feat_107 feat_1368 feat_709 feat_820 feat_731 feat_290 feat_1118 feat_469 feat_951 feat_293 feat_461 feat_801 feat_955 feat_546 feat_621 feat_1293 feat_972 feat_1272 feat_774 feat_645 feat_72 feat_1319 feat_764 feat_330 feat_332 feat_755 feat_106 feat_1127 feat_588 feat_278 feat_243
1,CCND2 CCL5 HSP90AA1 CCT7 COTL1 IDH2 TALDO1 NKG7 SNRPB PCNA ARPC1B GZMA NDUFB8-1 HLA-DQA1 ERH AIF1 UBB PDIA3 YWHAB RBM39 APH1B FGFBP2 ABRACL GTF3A CYBA PPP1R8 VAPA BUB3 OSTC ARPC4 FBXO4 APOBEC3G NUDT5 RARS VAMP5 GIMAP4 PRMT2 MKKS ZC3H15 TYW5 ZAP70 DNAJC15 DDX1 SAT1 TOMM40 SHARPIN ACTN4 TBCB SRPR TNFRSF1A,feat_797 feat_1116 feat_951 feat_177 feat_1068 feat_1003 feat_725 feat_1321 feat_1183 feat_1187 feat_536 feat_383 feat_709 feat_455 feat_933 feat_449 feat_1097 feat_972 feat_1211 feat_1203 feat_989 feat_332 feat_494 feat_875 feat_1071 feat_23 feat_1171 feat_716 feat_364 feat_243 feat_378 feat_1354 feat_683 feat_422 feat_185 feat_556 feat_1374 feat_1190 feat_213 feat_219 feat_189 feat_882 feat_156 feat_571 feat_1311 feat_643 feat_1299 feat_1295 feat_790 feat_799
