label,cell_sentence,anon
1,S100A8 AIF1 TYROBP S100A6 CST3 LGALS1 ARPC1B CYBA NPC2 FCN1 GPX1 COTL1 IFITM3 CTSS FOLR3 GSTP1 PARL TALDO1 LGALS2 C1orf162 SNX3 S100A11 GRN APOBEC3A SAT1 ATP6V0E1 ATP6V1F PYCARD ARRB2 LGALS3 ATP5D FCER1G TYMP ILF3 SELL LYRM4 CD37 ERH C14orf166 VAPA UBXN1 TCEA2 FPR1 TMEM205 ARF6 LST1 DYNLT1 FCGRT STX18 CLNS1A,feat_82 feat_402 feat_1189 feat_83 feat_1104 feat_1252 feat_491 feat_987 feat_865 feat_626 feat_236 feat_984 feat_665 feat_75 feat_715 feat_713 feat_277 feat_668 feat_1250 feat_67 feat_438 feat_80 feat_1047 feat_1254 feat_526 feat_375 feat_498 feat_966 feat_995 feat_850 feat_1137 feat_105 feat_1267 feat_1158 feat_114 feat_382 feat_1216 feat_860 feat_846 feat_1085 feat_699 feat_1133 feat_1223 feat_1161 feat_845 feat_400 feat_456 feat_1217 feat_290 feat_719
1,MID1IP1 S100A8 S100A6 TYROBP CST3 LGALS2 LGALS1 AIF1 SAT1 COTL1 LST1 FCER1G FCN1 HLA-DMA SF3B5 ASGR1 GSTP1 SAT2 CYBA LGALS3 MS4A6A HLA-DPA1 HLA-DPB1 FAM96A FAM32A SRSF5 SLC25A11 PARL CDA FERMT3 S100A11 SRM IGSF6 FCGRT JUND NCF2 TNFAIP2 IFI30 YIPF3 PLA2G7 PHF3 QSOX1 HLA-DQB1 TAPBP IFT20 CD48 DCAF8 HLA-DRB1 CASP4 EIF2AK4,feat_527 feat_82 feat_83 feat_1189 feat_1104 feat_1250 feat_1252 feat_402 feat_526 feat_984 feat_400 feat_105 feat_626 feat_413 feat_448 feat_1000 feat_713 feat_1005 feat_987 feat_850 feat_691 feat_414 feat_415 feat_913 feat_1171 feat_861 feat_997 feat_277 feat_11 feat_702 feat_80 feat_5 feat_950 feat_1217 feat_1181 feat_118 feat_881 feat_1180 feat_425 feat_428 feat_430 feat_116 feat_409 feat_417 feat_1015 feat_100 feat_98 feat_407 feat_725 feat_893
1,S100A8 ACTR2 LST1 S100A6 LGALS1 TYROBP CST3 CYBA GPX1 SAT1 SMDT1 SRGN FCER1G TYMP TALDO1 COTL1 FCN1 ARPC1B PSMA7 LINC00936 GSTP1 VAMP8 FPR1 RAD23A SSBP1 LIMD2 ASGR1 MS4A6A RGS19 FCGRT LGALS3 LAMTOR5 SARS FNTA PPP6C OSCAR IL8 C9orf16 TAF6L FBXO21 KARS FADS1 GABARAPL2 IFI44 LITAF LUC7L3 UBXN4 CEBPB TUBG2 CD37,feat_82 feat_162 feat_400 feat_83 feat_1252 feat_1189 feat_1104 feat_987 feat_236 feat_526 feat_1259 feat_645 feat_105 feat_1267 feat_668 feat_984 feat_626 feat_491 feat_1129 feat_780 feat_713 feat_171 feat_1223 feat_1166 feat_502 feat_1059 feat_1000 feat_691 feat_1134 feat_1217 feat_850 feat_62 feat_61 feat_570 feat_616 feat_1226 feat_311 feat_618 feat_700 feat_796 feat_982 feat_697 feat_981 feat_50 feat_945 feat_1053 feat_183 feat_1123 feat_1040 feat_1216
1,VIPR1 S100A8 TYROBP S100A6 SAT1 AIF1 LGALS1 CST3 COTL1 CYBA CTSS FCN1 LST1 HLA-DPA1 FCER1G HLA-DPB1 CD48 NPC2 S100A11 PYCARD HLA-DRB1 CCL3 GPX1 ARPC1B SERPINB1 VAMP5 LGALS2 DYNLT1 ATP5H TRAF3IP3 TNFRSF1B PSME1 ID2 RBM3 OAS1 LINC00936 GRN CCL4 CNPY3 CD37 VAMP8 GNAI2 RBBP6 SRSF5 YWHAB SLC25A11 POLR3K LAMTOR1 PSMA7 INIP,feat_229 feat_82 feat_1189 feat_83 feat_526 feat_402 feat_1252 feat_1104 feat_984 feat_987 feat_75 feat_626 feat_400 feat_414 feat_105 feat_415 feat_100 feat_865 feat_80 feat_966 feat_407 feat_1028 feat_236 feat_491 feat_381 feat_172 feat_1250 feat_456 feat_1067 feat_126 feat_6 feat_830 feat_146 feat_530 feat_795 feat_780 feat_1047 feat_1029 feat_424 feat_1216 feat_171 feat_237 feat_955 feat_861 feat_1119 feat_997 feat_928 feat_714 feat_1129 feat_612
1,RRS1 LGALS1 LGALS2 COTL1 TYROBP CST3 HLA-DRB1 S100A6 CYBA HLA-DPB1 CCL3 ARPC1B LST1 AIF1 HLA-DPA1 CAPZB SRGN CTSS CD37 LGALS3 FCN1 UBB PSME1 GSTP1 S100A8 S100A11 HINT1 ALDH2 IFI30 EIF3D IL1B FCER1G MS4A6A SAT1 VAPA PTPRCAP GPX1 ARRB2 IL32 NDUFB10 UBE2D3 NPC2 GRN RAB7A NCF2 FCGR2A CD48 HLA-DMA HLA-DQB1 PYCARD,feat_574 feat_1252 feat_1250 feat_984 feat_1189 feat_1104 feat_407 feat_83 feat_987 feat_415 feat_1028 feat_491 feat_400 feat_402 feat_414 feat_10 feat_645 feat_75 feat_1216 feat_850 feat_626 feat_1008 feat_830 feat_713 feat_82 feat_80 feat_351 feat_793 feat_1180 feat_1248 feat_178 feat_105 feat_691 feat_526 feat_1085 feat_710 feat_236 feat_995 feat_938 feat_936 feat_325 feat_865 feat_1047 feat_256 feat_118 feat_106 feat_100 feat_413 feat_409 feat_966
1,H2AFY S100A8 TYROBP CST3 SAT1 LGALS2 LGALS1 LST1 GSTP1 CYBA TYMP AIF1 S100A11 BACH1 CTSS COTL1 NCF2 PYCARD SMARCD3 ATP5D POLR2E DYNLT1 TIMM22 MYADM IFIT2 LINC00936 UQCRC1 SMCO4 UBE2D2 KCNK6 S100A6 KLF13 PSMC5 PPIE TEX2 DERL1 ASGR1 C5AR1 ZNF350 SMS ID2 LAMTOR5 MED9 RASGRP2 C1orf162 NAT9 TMEM14C ARRB2 SURF1 RBM3,feat_357 feat_82 feat_1189 feat_1104 feat_526 feat_1250 feat_1252 feat_400 feat_713 feat_987 feat_1267 feat_402 feat_80 feat_1270 feat_75 feat_984 feat_118 feat_966 feat_512 feat_1137 feat_1136 feat_456 feat_990 feat_1225 feat_651 feat_780 feat_233 feat_721 feat_359 feat_1194 feat_83 feat_890 feat_1060 feat_31 feat_1063 feat_586 feat_1000 feat_1211 feat_1224 feat_524 feat_146 feat_62 feat_1010 feat_703 feat_67 feat_1065 feat_385 feat_995 feat_624 feat_530
1,S100A8 CST3 TYROBP G0S2 SAT1 IL8 UBB GSTP1 S100A12 S100A6 CYP27A1 BLVRA LST1 AIF1 FCER1G GPX1 ARPC1B C14orf166 SDHAF2 PRPF31 ATP5H SMCO4 GMPR2 SRA1 CYBA VPS28 COTL1 ATP8B3 NIT1 UBE2D2 CD37 TNFSF12 PQBP1 UBE2E1 FCGRT C9orf16 LIMD2 NOL7 IFT20 CTSS FAM32A SRSF5 NPC2 HLA-DPA1 ILF3 PSMD7 ALKBH7 GSTO1 COQ7 RBM39,feat_82 feat_1104 feat_1189 feat_125 feat_526 feat_311 feat_1008 feat_713 feat_81 feat_83 feat_204 feat_476 feat_400 feat_402 feat_105 feat_236 feat_491 feat_846 feat_696 feat_1227 feat_1067 feat_721 feat_834 feat_360 feat_987 feat_595 feat_984 feat_1140 feat_103 feat_359 feat_1216 feat_1004 feat_531 feat_222 feat_1217 feat_618 feat_1059 feat_388 feat_1015 feat_75 feat_1171 feat_861 feat_865 feat_414 feat_1158 feat_980 feat_1150 feat_658 feat_949 feat_1112
1,PNRC1 CHMP4A S100A8 LGALS1 TYROBP LST1 CST3 ARPC1B GPX1 SRGN LGALS2 GSTP1 FCN1 BLOC1S1 GIMAP5 AIF1 S100A11 S100A6 DDT SAT1 CSNK2B CYBA CDA FKBP5 RNASEH2B MPV17 PARL SAT2 RGS18 CSNK1A1 LAMTOR5 MAP2K7 SETD5 CNPY3 HSP90AA1 TNFRSF1A SH3GLB1 SUCLG2 IFI30 KIAA0040 ALKBH7 RBM3 C1orf162 HDAC2 LPGAT1 IL27RA SMIM7 TNFAIP2 SENCR TBCB,feat_433 feat_832 feat_82 feat_1252 feat_1189 feat_400 feat_1104 feat_491 feat_236 feat_645 feat_1250 feat_713 feat_626 feat_765 feat_510 feat_402 feat_80 feat_83 feat_1241 feat_526 feat_403 feat_987 feat_11 feat_419 feat_819 feat_151 feat_277 feat_1005 feat_119 feat_367 feat_62 feat_1152 feat_215 feat_424 feat_880 feat_741 feat_52 feat_243 feat_1180 feat_115 feat_1150 feat_530 feat_67 feat_440 feat_127 feat_1167 feat_1173 feat_881 feat_734 feat_1191
0,S100A11 UBLCP1 FCER1G LINC01003 TYROBP SAT1 LST1 TYMP CTSS HLA-DPA1 S100A6 AIF1 COTL1 FCGR3A LGALS1 CST3 CYBA C1orf162 HLA-DPB1 CAT NPC2 HLA-DRB1 SLA OAS1 SCPEP1 CAPZB GIMAP7 U2SURP SRGN UBE2D3 FYB TMBIM6 RBM3 BABAM1 CEBPB PYCARD SNX3 HDGF TALDO1 IL8 PHKG2 CD48 LTB ARL6IP5 UBE2L6 ARPC1B ABI3 UBB RBCK1 PSMB8,feat_80 feat_371 feat_105 feat_513 feat_1189 feat_526 feat_400 feat_1267 feat_75 feat_414 feat_83 feat_402 feat_984 feat_107 feat_1252 feat_1104 feat_987 feat_67 feat_415 feat_680 feat_865 feat_407 feat_589 feat_795 feat_1055 feat_10 feat_507 feat_265 feat_645 feat_325 feat_339 feat_760 feat_530 feat_1175 feat_1123 feat_966 feat_438 feat_94 feat_668 feat_311 feat_963 feat_100 feat_399 feat_244 feat_688 feat_491 feat_1050 feat_1008 feat_1092 feat_411
1,BNIP2 FGL2 S100A8 FCER1G LGALS1 S100A6 TYROBP SAT1 S100A12 AIF1 FCN1 CLNS1A CTSS IL8 TNFSF13B TBCB CST3 PSMA1 ATP6V0E1 PLBD1 GRN ARPC1B LINC00936 LGALS2 GSTP1 ATP5H VAMP8 ARPC4 C14orf166 UBE2L6 EDC3 ARL16 NDUFA2 CYBA LMAN2 SH3GLB1 MED30 RBM3 DEF6 SELL C3orf38 PNOC NCF2 BBX AHSA1 CNPY3 CASP4 PMF1 LST1 LAMTOR1,feat_907 feat_487 feat_82 feat_105 feat_1252 feat_83 feat_1189 feat_526 feat_81 feat_402 feat_626 feat_719 feat_75 feat_311 feat_825 feat_1191 feat_1104 feat_678 feat_375 feat_750 feat_1047 feat_491 feat_780 feat_1250 feat_713 feat_1067 feat_171 feat_216 feat_846 feat_688 feat_918 feat_1078 feat_361 feat_987 feat_376 feat_52 feat_585 feat_530 feat_418 feat_114 feat_246 feat_565 feat_118 feat_250 feat_869 feat_424 feat_725 feat_91 feat_400 feat_714
1,S100A8 CST3 S100A6 TYROBP PYCARD AIF1 FCN1 CYBA LGALS2 LGALS1 SAT1 CD37 HLA-DPB1 C1orf162 TYMP CD48 TNFSF13B ARPC1B LST1 ARRB2 FCER1G NPC2 TMBIM6 LGALS3 UBB GSTO1 UBE2D3 SERPINB1 PSMD7 COTL1 ATP6V1F PNRC1 HLA-DMA CTSS VAMP5 CRTAP CEBPB FPR1 STX11 ATP5A1 NSA2 IGSF6 IFITM3 TBCB PSMC5 IL32 VAMP8 SDHB CAPZB C5orf56,feat_82 feat_1104 feat_83 feat_1189 feat_966 feat_402 feat_626 feat_987 feat_1250 feat_1252 feat_526 feat_1216 feat_415 feat_67 feat_1267 feat_100 feat_825 feat_491 feat_400 feat_995 feat_105 feat_865 feat_760 feat_850 feat_1008 feat_658 feat_325 feat_381 feat_980 feat_984 feat_498 feat_433 feat_413 feat_75 feat_172 feat_225 feat_1123 feat_1223 feat_449 feat_1089 feat_346 feat_950 feat_665 feat_1191 feat_1060 feat_938 feat_171 feat_9 feat_10 feat_353
1,S100A8 TYROBP SAT1 CST3 S100A6 LGALS1 LST1 S100A11 CYBA FCN1 GSTP1 CTSS NPC2 AIF1 TYMP SRGN FCER1G LINC00936 GPX1 PYCARD CDA CD37 VAMP8 ALDH2 ALKBH7 ARPC1B BLOC1S1 FCGRT UBB GIMAP7 HLA-DPB1 HLA-DPA1 NAPRT1 ATP5H EIF1B VAMP5 RALY HLA-DMA UBE2L6 UBXN1 HLA-DRB1 UBE2D1 IDH3G KCNE1 NOL7 NDUFA12 TRIM69 TRAF3IP3 SERPINB1 COTL1,feat_82 feat_1189 feat_526 feat_1104 feat_83 feat_1252 feat_400 feat_80 feat_987 feat_626 feat_713 feat_75 feat_865 feat_402 feat_1267 feat_645 feat_105 feat_780 feat_236 feat_966 feat_11 feat_1216 feat_171 feat_793 feat_1150 feat_491 feat_765 feat_1217 feat_1008 feat_507 feat_415 feat_414 feat_592 feat_1067 feat_227 feat_172 feat_1109 feat_413 feat_688 feat_699 feat_407 feat_642 feat_560 feat_1272 feat_388 feat_781 feat_901 feat_126 feat_381 feat_984
1,EXOC6 CST3 LGALS1 SGK1 HLA-DRB1 HLA-DPB1 TYROBP HLA-DPA1 LST1 CYBA CTSS COTL1 ATG4C FCN1 S100A6 FCER1G CEBPB NPC2 IFITM3 ARPC1B SAT1 CD37 LGALS2 CD48 GSTP1 AIF1 TALDO1 LGALS3 ATP5O SRGN ARF6 S100A8 PSME1 MS4A6A VAPA TNFRSF1B ID2 PPT1 TNFSF10 IFT20 H2AFY CCL4L1 KLF13 S100A11 OAS1 PYCARD C4orf3 FCGRT LAMTOR1 GRN,feat_653 feat_1104 feat_1252 feat_446 feat_407 feat_415 feat_1189 feat_414 feat_400 feat_987 feat_75 feat_984 feat_47 feat_626 feat_83 feat_105 feat_1123 feat_865 feat_665 feat_491 feat_526 feat_1216 feat_1250 feat_100 feat_713 feat_402 feat_668 feat_850 feat_1271 feat_645 feat_845 feat_82 feat_830 feat_691 feat_1085 feat_6 feat_146 feat_32 feat_271 feat_1015 feat_357 feat_1030 feat_890 feat_80 feat_795 feat_966 feat_329 feat_1217 feat_714 feat_1047
1,TYROBP S100A8 LST1 CST3 FCN1 S100A6 LGALS2 CYBA COTL1 LGALS1 S100A11 PSME1 GRN SAT1 LINC00936 PLBD1 ATP6V1F GPX1 CTSS SELL SRGN HLA-DPA1 PYCARD NPC2 HLA-DRB1 ATP5H RP11-349A22.5 LGALS3 PHACTR1 FCER1G SMS FERMT3 OTUB1 LYRM2 NDUFA12 JUND IFI30 CDC42EP3 ELANE ATG7 MED28 JAGN1 RBM3 ID2 FCGRT SRP9 TMEM205 BTK SRSF5 PSMC4,feat_1189 feat_82 feat_400 feat_1104 feat_626 feat_83 feat_1250 feat_987 feat_984 feat_1252 feat_80 feat_830 feat_1047 feat_526 feat_780 feat_750 feat_498 feat_236 feat_75 feat_114 feat_645 feat_414 feat_966 feat_865 feat_407 feat_1067 feat_851 feat_850 feat_387 feat_105 feat_524 feat_702 feat_701 feat_434 feat_781 feat_1181 feat_1180 feat_155 feat_1135 feat_219 feat_295 feat_218 feat_530 feat_146 feat_1217 feat_132 feat_1161 feat_543 feat_861 feat_1200
0,FCER1G AIF1 LST1 S100A6 CTSS ARRDC3 LGALS1 COTL1 CYBA TYROBP FCGR3A SAT1 S100A11 CST3 PSME1 ATP5C1 OAS1 UBB NPC2 HLA-DRB1 IFITM3 ARPC1B CD37 RGS19 TNFSF10 SRSF3 LINC00936 TMEM50A SELPLG CAPZB STX11 TYMP PNRC1 PMF1 FCGR2A UBE2D3 CD48 CEBPB GPX1 PSMA7 PYCARD SRGN RABIF BTK NCOA4 HSP90AA1 CDA ABI3 SIAH2 PSMA1,feat_105 feat_402 feat_400 feat_83 feat_75 feat_348 feat_1252 feat_984 feat_987 feat_1189 feat_107 feat_526 feat_80 feat_1104 feat_830 feat_634 feat_795 feat_1008 feat_865 feat_407 feat_665 feat_491 feat_1216 feat_1134 feat_271 feat_421 feat_780 feat_16 feat_788 feat_10 feat_449 feat_1267 feat_433 feat_91 feat_106 feat_325 feat_100 feat_1123 feat_236 feat_1129 feat_966 feat_645 feat_122 feat_543 feat_641 feat_880 feat_11 feat_1050 feat_267 feat_678
1,ST7L CST3 S100A6 LGALS1 GSTP1 TYROBP CTSS S100A8 FCN1 CYBA HLA-DPA1 COTL1 LGALS3 FCER1G HLA-DRB1 GPX1 S100A11 TYMP SAT1 H2AFY GRN AIF1 PSMA7 LGALS2 ARRB2 SRGN PRDX1 UBB VAMP8 CD37 C1orf162 SLBP PDIA3 ID2 MID1IP1 HLA-DPB1 NPC2 MED28 GTF3A LST1 SCP2 PLEKHJ1 CEBPB JUND FCGRT BLOC1S1 C12orf10 LAIR1 ATP5D TALDO1,feat_68 feat_1104 feat_83 feat_1252 feat_713 feat_1189 feat_75 feat_82 feat_626 feat_987 feat_414 feat_984 feat_850 feat_105 feat_407 feat_236 feat_80 feat_1267 feat_526 feat_357 feat_1047 feat_402 feat_1129 feat_1250 feat_995 feat_645 feat_38 feat_1008 feat_171 feat_1216 feat_67 feat_286 feat_899 feat_146 feat_527 feat_415 feat_865 feat_295 feat_809 feat_400 feat_44 feat_1141 feat_1123 feat_1181 feat_1217 feat_765 feat_763 feat_1229 feat_1137 feat_668
1,S100A8 S100A6 TYROBP CYBA CST3 FCN1 S100A11 LGALS1 FCER1G GPX1 SAT1 SRGN COTL1 TYMP ARPC1B HLA-DPB1 AIF1 GSTP1 HLA-DPA1 LST1 CTSS NCF2 FPR1 HLA-DRB1 ATP5D NPC2 DNAJC7 PNRC1 HINT1 GSTO1 PSMA7 ABRACL S100A12 VAMP8 RBM3 CD37 ATP5H FGL2 TNFSF13B SGK1 SUMO3 TNFSF10 MYADM UBB CD48 SELL TALDO1 SMDT1 DYNLL1 EMG1,feat_82 feat_83 feat_1189 feat_987 feat_1104 feat_626 feat_80 feat_1252 feat_105 feat_236 feat_526 feat_645 feat_984 feat_1267 feat_491 feat_415 feat_402 feat_713 feat_414 feat_400 feat_75 feat_118 feat_1223 feat_407 feat_1137 feat_865 feat_1037 feat_433 feat_351 feat_658 feat_1129 feat_447 feat_81 feat_171 feat_530 feat_1216 feat_1067 feat_487 feat_825 feat_446 feat_1278 feat_271 feat_1225 feat_1008 feat_100 feat_114 feat_668 feat_1259 feat_798 feat_745
0,SAT1 LIMD2 LTB FCER1G LGALS1 CST3 LST1 FCGR3A TYROBP IFITM3 AIF1 COTL1 CYBA S100A6 FCN1 IGSF6 CTSS SRGN PSMA7 GSTP1 TALDO1 CD48 S100A11 HLA-DPA1 CEBPB SRSF5 IFI30 FBXO7 SF3B5 TYMP OAS1 HLA-DRB1 PSMB8 CNPY3 CCDC124 DYNLL1 VAMP8 PYCARD SNX3 NPC2 CAT SARS DRAM2 CDA C9orf16 HSP90AA1 ARPC1B TNFRSF1B LINC00936 EXOSC8,feat_526 feat_1059 feat_399 feat_105 feat_1252 feat_1104 feat_400 feat_107 feat_1189 feat_665 feat_402 feat_984 feat_987 feat_83 feat_626 feat_950 feat_75 feat_645 feat_1129 feat_713 feat_668 feat_100 feat_80 feat_414 feat_1123 feat_861 feat_1180 feat_1246 feat_448 feat_1267 feat_795 feat_407 feat_411 feat_424 feat_1179 feat_798 feat_171 feat_966 feat_438 feat_865 feat_680 feat_61 feat_63 feat_11 feat_618 feat_880 feat_491 feat_6 feat_780 feat_815
1,LGALS1 PKN2 FCER1G MARCKSL1 CST3 S100A6 TYROBP TYMP IFITM3 LST1 S100A11 COTL1 AIF1 CYBA CTSS PYCARD NPC2 SRSF5 CXCL2 GSTP1 LGALS2 IL8 SAT1 HLA-DPB1 GSTO1 GRN MYADM ARRB2 CEBPB VPS25 HSP90AA1 UBB TNFAIP2 SMCO4 RABIF JUND CNPY3 SNAPIN NCF2 SLC39A1 CDV3 HDGF CSNK2B CASP4 ANAPC13 DEF6 PICALM XRRA1 RIT1 CTC-378H22.1,feat_1252 feat_53 feat_105 feat_26 feat_1104 feat_83 feat_1189 feat_1267 feat_665 feat_400 feat_80 feat_984 feat_402 feat_987 feat_75 feat_966 feat_865 feat_861 feat_315 feat_713 feat_1250 feat_311 feat_526 feat_415 feat_658 feat_1047 feat_1225 feat_995 feat_1123 feat_1041 feat_880 feat_1008 feat_881 feat_721 feat_122 feat_1181 feat_424 feat_84 feat_118 feat_86 feat_261 feat_94 feat_403 feat_725 feat_262 feat_418 feat_720 feat_718 feat_90 feat_1205
1,S100A8 S100A6 DAGLB S100A12 TYROBP CYBA CST3 GSTP1 FCER1G LST1 S100A11 COTL1 SRGN TYMP FCN1 HLA-DPA1 SAT1 GPX1 FPR1 CTSS AIF1 ARPC1B SELL IFI30 HNRNPM VAMP8 RAB9A CASP4 CHMP4A NPC2 SNX3 ALKBH7 ID2 CNPY3 CRTAP C20orf27 GSTO1 IL8 JUND UBB GTF3A CCT6A HLA-DRB1 SERPINB1 TAPBP LTB UBXN1 PRNP DNAJC15 DNTTIP1,feat_82 feat_83 feat_463 feat_81 feat_1189 feat_987 feat_1104 feat_713 feat_105 feat_400 feat_80 feat_984 feat_645 feat_1267 feat_626 feat_414 feat_526 feat_236 feat_1223 feat_75 feat_402 feat_491 feat_114 feat_1180 feat_1155 feat_171 feat_521 feat_725 feat_832 feat_865 feat_438 feat_1150 feat_146 feat_424 feat_225 feat_1095 feat_658 feat_311 feat_1181 feat_1008 feat_809 feat_481 feat_407 feat_381 feat_417 feat_399 feat_699 feat_1096 feat_816 feat_1120
1,SSBP3 S100A8 S100A6 CST3 LGALS1 TYROBP SAT1 LST1 HLA-DRB1 LGALS2 GSTP1 CYBA PYCARD NPC2 COTL1 TALDO1 FCN1 S100A11 GPX1 HSP90AA1 SRSF3 LGALS3 FCGRT CEBPB PSMB8 ABRACL CNPY3 SF3B5 FPR1 TBCB FCER1G UBB ARRB2 ATP5O CTSS GIMAP2 TMEM14B TMBIM4-1 LIMD2 FAM96B IFITM3 NCF2 ATP6V1F PXMP4 OLA1 ZNF467 ARPC1B TINF2 PSME1 CAPZA2,feat_45 feat_82 feat_83 feat_1104 feat_1252 feat_1189 feat_526 feat_400 feat_407 feat_1250 feat_713 feat_987 feat_966 feat_865 feat_984 feat_668 feat_626 feat_80 feat_236 feat_880 feat_421 feat_850 feat_1217 feat_1123 feat_411 feat_447 feat_424 feat_448 feat_1223 feat_1191 feat_105 feat_1008 feat_995 feat_1271 feat_75 feat_509 feat_386 feat_774 feat_1059 feat_972 feat_665 feat_118 feat_498 feat_1108 feat_190 feat_505 feat_491 feat_835 feat_830 feat_496
1,UBB S100A6 TYROBP LGALS1 CYBA FCN1 CST3 GSTP1 SAT1 CTSS CCL3 COTL1 AIF1 S100A11 S100A8 CD48 SRGN HLA-DRB1 LINC00936 PSME1 FCER1G HLA-DPA1 HLA-DMA LST1 LGALS2 LGALS3 VAMP8 GRN ERH VAMP5 FCGRT SNX3 HSP90AA1 SDHB ARPC1B GPX1 HLA-DPB1 C9orf16 IL8 UBXN4 CASP4 MS4A6A SIVA1 MPC2 ARRB2 CSNK2B CD37 SERPINB1 ABI3 NDUFB10,feat_1008 feat_83 feat_1189 feat_1252 feat_987 feat_626 feat_1104 feat_713 feat_526 feat_75 feat_1028 feat_984 feat_402 feat_80 feat_82 feat_100 feat_645 feat_407 feat_780 feat_830 feat_105 feat_414 feat_413 feat_400 feat_1250 feat_850 feat_171 feat_1047 feat_860 feat_172 feat_1217 feat_438 feat_880 feat_9 feat_491 feat_236 feat_415 feat_618 feat_311 feat_183 feat_725 feat_691 feat_885 feat_112 feat_995 feat_403 feat_1216 feat_381 feat_1050 feat_936
0,LGALS1 LST1 CST3 FCER1G TYROBP FCGR3A S100A6 CYBA IFITM3 AIF1 CTSS TYMP ARPC1B S100A11 SAT1 FCN1 COTL1 HLA-DPA1 RBM3 HLA-DPB1 HLA-DRB1 TALDO1 NPC2 KARS CEBPB APOBEC3B S100A8 C1orf162 APOBEC3A LAMTOR5 PSME1 VAPA CD48 PRDX1 VPS28 UBXN1 PDIA3 IGSF6 SERPINB1 HVCN1 LMAN2 CAPZB PCMT1 NUDT1 LIMD2 RASGRP2 PSMA7 RGS19 ARF4 CORO1B,feat_1252 feat_400 feat_1104 feat_105 feat_1189 feat_107 feat_83 feat_987 feat_665 feat_402 feat_75 feat_1267 feat_491 feat_80 feat_526 feat_626 feat_984 feat_414 feat_530 feat_415 feat_407 feat_668 feat_865 feat_982 feat_1123 feat_1255 feat_82 feat_67 feat_1254 feat_62 feat_830 feat_1085 feat_100 feat_38 feat_595 feat_699 feat_899 feat_950 feat_381 feat_792 feat_376 feat_10 feat_452 feat_460 feat_1059 feat_703 feat_1129 feat_1134 feat_241 feat_711
1,CST3 S100A6 HLA-DRB1 LGALS2 CYBA TYROBP HLA-DPA1 CCL3 LST1 S100A8 HLA-DPB1 CTSS COTL1 GSTP1 S100A11 GPX1 FCN1 FCER1G IFITM3 LGALS1 LINC00936 SRGN PSMA7 TYMP TALDO1 SAT1 MS4A6A HLA-DMB ARPC1B LGALS3 PYCARD HLA-DMA SMDT1 TMBIM4-1 ETHE1 VAMP8 PSMB6 RGS19 AIF1 FYB RPN2 NPC2 SNX29P2 RBM3 UBE2D3 IL8 CD48 OSCAR C9orf16 LAMTOR1,feat_1104 feat_83 feat_407 feat_1250 feat_987 feat_1189 feat_414 feat_1028 feat_400 feat_82 feat_415 feat_75 feat_984 feat_713 feat_80 feat_236 feat_626 feat_105 feat_665 feat_1252 feat_780 feat_645 feat_1129 feat_1267 feat_668 feat_526 feat_691 feat_412 feat_491 feat_850 feat_966 feat_413 feat_1259 feat_774 feat_1206 feat_171 feat_996 feat_1134 feat_402 feat_339 feat_1114 feat_865 feat_957 feat_530 feat_325 feat_311 feat_100 feat_1226 feat_618 feat_714
0,CCT7 COTL1 SPG7 CST3 AIF1 LGALS1 LST1 CYBA HLA-DPA1 IFITM3 S100A6 SAT1 FCER1G TYROBP FCN1 FCGR3A ARPC1B S100A11 UBE2D3 CTSS TYMP C1QA PSME1 NPC2 YWHAB LIMD2 PPP1R2 PSMA7 H2AFY HLA-DRB1 GRB2 PYCARD C1orf162 CD37 RGS19 RBM3 FYB SNAPIN CNPY3 LSM6 SPSB2 NCOA4 LAMTOR1 SRSF3 HLA-DPB1 HINT1 NUDT5 SERPINB1 PSMB6 ARF4,feat_166 feat_984 feat_989 feat_1104 feat_402 feat_1252 feat_400 feat_987 feat_414 feat_665 feat_83 feat_526 feat_105 feat_1189 feat_626 feat_107 feat_491 feat_80 feat_325 feat_75 feat_1267 feat_12 feat_830 feat_865 feat_1119 feat_1059 feat_280 feat_1129 feat_357 feat_407 feat_1072 feat_966 feat_67 feat_1216 feat_1134 feat_530 feat_339 feat_84 feat_424 feat_333 feat_744 feat_641 feat_714 feat_421 feat_415 feat_351 feat_635 feat_381 feat_996 feat_241
1,TYROBP S100A8 LST1 FCER1G S100A11 UBB CYBA CST3 RETN FCN1 TBPL1 MS4A6A TNFSF10 ELP5 LGALS3 SRP9 TMBIM6 TALDO1 RBM3 USP36 RCN2 LTB4R PPIE ATP5H SRSF5 SYP CD37 CSNK2B CD48 LTB RP1-315G1.3 CASP4 SMCO4 GRN S100A6 FBXL14 GPX1 TNFRSF1A GSTP1 RGL2 LRRC59 NPC2 TMEM55A GADD45B SRSF3 GMPR2 OAS1 PSMB6 FAM96B SNX5,feat_1189 feat_82 feat_400 feat_105 feat_80 feat_1008 feat_987 feat_1104 feat_1151 feat_626 feat_445 feat_691 feat_271 feat_1002 feat_850 feat_132 feat_760 feat_668 feat_530 feat_1074 feat_920 feat_837 feat_31 feat_1067 feat_861 feat_537 feat_1216 feat_403 feat_100 feat_399 feat_555 feat_725 feat_721 feat_1047 feat_83 feat_738 feat_236 feat_741 feat_713 feat_416 feat_1051 feat_865 feat_577 feat_1142 feat_421 feat_834 feat_795 feat_996 feat_972 feat_1101
