model,rung,tag,comp,label,pred,conf,route,kind,err
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.5,0.1,DEFER,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.55,0.3,DEFER,parsed,1
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.15,0.5,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.15,0.4,DEFER,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.15,0.3,DEFER,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.1,0.55,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.1,0.55,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.2,0.4,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.1,0.55,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.1,0.55,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.15,0.4,DEFER,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.3,0.3,DEFER,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.05,0.6,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.15,0.4,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.15,0.4,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.7,0.4,DEFER,parsed,1
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.2,0.35,DEFER,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.3,0.4,DEFER,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.15,0.45,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.15,0.4,SELF,parsed,0
claude-opus-4-8,variant_novel,web-rich-novel,novel,0,0.15,0.55,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.85,0.82,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.95,0.9,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.85,0.82,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.88,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.55,0.72,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.82,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.95,0.9,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.15,0.72,SELF,parsed,1
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.05,0.82,SELF,parsed,1
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.95,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.95,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.25,0.72,SELF,parsed,1
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.82,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.95,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.82,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.72,0.78,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.85,0.82,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.93,0.91,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.88,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.82,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.88,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.82,0.78,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.82,0.78,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.72,0.78,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.72,0.78,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.88,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.95,0.9,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.92,0.88,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.85,0.78,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.95,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,1,0.72,0.78,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.55,0.72,SELF,parsed,1
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.05,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.03,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.35,0.65,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.95,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.95,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.95,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.9,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.35,0.72,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.03,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.95,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.95,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.04,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.72,0.65,SELF,parsed,1
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.04,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.95,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.75,0.82,SELF,parsed,1
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.03,0.9,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.72,0.78,SELF,parsed,1
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.08,0.72,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.75,0.82,SELF,parsed,1
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.95,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.82,0.78,SELF,parsed,1
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.03,0.92,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.08,0.85,SELF,parsed,0
claude-sonnet-4-6,sc_cellsentence,web-rich,in,0,0.02,0.92,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.62,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.15,0.55,SELF,parsed,1
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.35,0.6,SELF,parsed,1
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.85,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.72,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.15,0.6,SELF,parsed,1
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.97,0.85,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.75,0.72,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.5,0.0,DEFER,refusal,1
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.55,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.55,0.45,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.97,0.85,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.55,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.15,0.6,SELF,parsed,1
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,1,0.72,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.25,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.4,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.82,0.6,SELF,parsed,1
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.05,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.45,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.72,0.6,SELF,parsed,1
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.45,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.72,0.6,SELF,parsed,1
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.45,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.55,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.35,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.72,0.75,SELF,parsed,1
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.4,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.45,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,msa_conserv,web-rich,in,0,0.35,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.08,0.55,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.35,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.61,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.12,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.12,0.55,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.65,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.35,0.4,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.08,0.55,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.72,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.25,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.71,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.35,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.61,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.15,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.35,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.65,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.05,0.72,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.35,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.61,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.35,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.65,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.08,0.55,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.71,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.72,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,1,0.82,0.61,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.15,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.25,0.4,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.15,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.35,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.15,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.05,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.35,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.72,0.55,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.72,0.55,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.35,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.15,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.05,0.55,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.18,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.72,0.55,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.72,0.55,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.12,0.45,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.72,0.45,SELF,parsed,1
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.08,0.62,SELF,parsed,0
claude-sonnet-4-6,dna_promoter,web-rich,in,0,0.72,0.55,SELF,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.35,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.35,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.55,0.15,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.55,0.2,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.35,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.45,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.35,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.55,0.15,SELF,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.55,0.15,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.7,0.2,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.55,0.15,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.45,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.55,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.55,0.15,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.35,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.25,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.35,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.55,0.15,SELF,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.65,0.2,SELF,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
